regions,flow,sector,category,technologies,materials,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
M.East,stock,electricity,storage,Sodium-Sulfur,Aluminium,0,1.74E-06,1.24E-05,2.91E-05,7.36E-05,0.000139787,0.000377463,0.000783441,0.001468111,0.002192506,0.003655792,0.005601161,0.008416801,0.012577025,0.016450869,0.021449974,0.029732951,0.037915405,0.049330197,0.063206387,0.082395624,0.093436158,0.107069041,0.124913975,0.142562889,0.159765456,0.17912049,0.199094319,0.217881897,0.227610397,0.247962928,0.280432493,0.314611858,0.350650079,0.388284061,0.426659213,0.4658187,0.505245139,0.545380461,0.584823956,0.618826822,0.658637262,0.699295827,0.74137428,0.784148769,0.82794691,0.868617827,0.910795173,0.953711351,0.998292816,1.045265925,1.088695329,1.134030884,1.181130573,1.23106186,1.284363936,1.334975514,1.388982814,1.443202985,1.498939709,1.556537973
M.East,stock,electricity,storage,Sodium-Sulfur,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Sodium-Sulfur,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Sodium-Sulfur,Cu,0,2.60E-07,1.86E-06,4.36E-06,1.10E-05,2.09E-05,5.65E-05,0.000117344,0.000219893,0.000328393,0.000547564,0.00083894,0.001260666,0.001883783,0.002464007,0.003212771,0.004453394,0.005678959,0.007388664,0.009467036,0.012341195,0.013994843,0.016036773,0.018709582,0.021353032,0.023929628,0.02682862,0.029820295,0.032634293,0.034091425,0.037139822,0.042003105,0.047122481,0.052520276,0.058157084,0.063904904,0.069770202,0.075675483,0.081686941,0.087594778,0.092687718,0.098650515,0.104740344,0.111042844,0.117449595,0.124009669,0.130101349,0.13641866,0.142846634,0.149524034,0.156559654,0.163064499,0.169854846,0.176909425,0.18438812,0.192371691,0.19995228,0.208041479,0.216162562,0.224510793,0.233137846
M.East,stock,electricity,storage,Sodium-Sulfur,Glass,0,3.29E-07,2.35E-06,5.52E-06,1.39E-05,2.65E-05,7.15E-05,0.000148405,0.0002781,0.00041532,0.000692507,0.001061013,0.001594372,0.002382432,0.003116244,0.004063211,0.005632233,0.007182213,0.009344487,0.011973016,0.015607982,0.01769936,0.020281801,0.023662119,0.027005305,0.030263941,0.033930313,0.037713902,0.041272782,0.043115626,0.046970951,0.053121574,0.059596079,0.066422702,0.073551606,0.080820908,0.088238785,0.095707229,0.103309955,0.11078163,0.117222702,0.124763887,0.132465729,0.140436538,0.148539194,0.156835758,0.164539941,0.172529482,0.180658978,0.189103926,0.198001915,0.206228631,0.214816423,0.22373839,0.23319674,0.243293609,0.252880824,0.263111282,0.273382063,0.283940121,0.294850806
M.East,stock,electricity,storage,Sodium-Sulfur,Nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Sodium-Sulfur,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Sodium-Sulfur,Plastics,0,6.12E-07,4.37E-06,1.03E-05,2.60E-05,4.93E-05,0.000133027,0.000276102,0.000517396,0.000772689,0.001288385,0.001973977,0.002966273,0.004432432,0.005797663,0.007559462,0.010478573,0.013362257,0.017385091,0.022275379,0.029038105,0.032929043,0.037733583,0.044022546,0.050242428,0.056305006,0.063126164,0.070165399,0.076786572,0.080215118,0.087387816,0.098830835,0.110876426,0.12357712,0.136840198,0.15036448,0.164165181,0.178059961,0.192204568,0.206105359,0.218088748,0.232118859,0.246447869,0.261277279,0.276351989,0.291787457,0.30612082,0.320985083,0.336109727,0.351821257,0.368375656,0.383681173,0.399658461,0.416257471,0.4338544,0.452639273,0.470475952,0.489509362,0.508617792,0.52826069,0.548559638
M.East,stock,electricity,storage,Sodium-Sulfur,Steel,0,9.79E-07,7.00E-06,1.64E-05,4.15E-05,7.88E-05,0.000212842,0.000441764,0.000827834,0.001236303,0.002061416,0.003158364,0.004746037,0.007091891,0.009276261,0.01209514,0.016765717,0.021379612,0.027816146,0.035640606,0.046460968,0.052686468,0.060373732,0.070436074,0.080387884,0.09008801,0.101001862,0.112264638,0.122858515,0.128344189,0.139820506,0.158129335,0.177402281,0.197723393,0.218944316,0.240583168,0.262664289,0.284895937,0.307527309,0.329768574,0.348941997,0.371390174,0.39431659,0.418043647,0.442163183,0.466859932,0.489793312,0.513576133,0.537775563,0.562914011,0.58940105,0.613889877,0.639453538,0.666011953,0.69416704,0.724222836,0.752761523,0.783214979,0.813788468,0.845217105,0.877695421
M.East,stock,electricity,storage,Vanadium Redox,Aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Vanadium Redox,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Vanadium Redox,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Vanadium Redox,Cu,0,1.13E-06,7.78E-06,1.77E-05,4.32E-05,7.96E-05,0.000205476,0.000413123,0.000751805,0.001098641,0.001778399,0.002655179,0.003887619,0.005657574,0.007245614,0.009227211,0.012437579,0.015470305,0.019598097,0.024456357,0.031050496,0.034323963,0.038244348,0.043344847,0.048001419,0.052085766,0.05644223,0.060487353,0.063615708,0.063532014,0.067332043,0.075942709,0.085622891,0.096352457,0.107889073,0.119780417,0.131978089,0.144286165,0.15683079,0.168940874,0.178723975,0.190060214,0.200970138,0.211398019,0.221130131,0.230424283,0.238258768,0.246239899,0.25433816,0.262994399,0.272545145,0.281335214,0.29096223,0.301327942,0.312623131,0.324842374,0.336089142,0.347943638,0.359407669,0.3708294,0.38236355
M.East,stock,electricity,storage,Vanadium Redox,Glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Vanadium Redox,Nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Vanadium Redox,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Vanadium Redox,Plastics,0,6.09E-06,4.18E-05,9.54E-05,0.000232181,0.000427641,0.001104435,0.002220537,0.004040954,0.005905193,0.009558894,0.01427159,0.020895954,0.030409458,0.038945178,0.049596259,0.066851985,0.08315289,0.10533977,0.131452918,0.166896417,0.184491301,0.205563371,0.232978553,0.258007626,0.279960993,0.303376985,0.325119521,0.34193443,0.341484575,0.361909732,0.40819206,0.460223039,0.517894459,0.579903768,0.64381974,0.70938223,0.775538138,0.842965498,0.908057197,0.960641366,1.021573652,1.080214489,1.13626435,1.188574454,1.23853052,1.280640881,1.323539455,1.367067608,1.413594893,1.464930155,1.512176776,1.563921986,1.619637689,1.680349332,1.74602776,1.806479136,1.870197053,1.93181622,1.993208027,2.055204082
M.East,stock,electricity,storage,Vanadium Redox,Steel,0,1.50E-05,0.000103092,0.000235151,0.000572353,0.001054185,0.00272256,0.005473883,0.009961422,0.014556988,0.023563786,0.035181128,0.051510956,0.074962851,0.096004392,0.122260544,0.164797917,0.204981543,0.259674783,0.324046727,0.411419074,0.45479251,0.506737611,0.574319224,0.636018799,0.690136402,0.747859545,0.801457423,0.84290813,0.841799185,0.892149572,1.006240891,1.134503305,1.276670061,1.429530219,1.587090522,1.748709682,1.91179169,2.078007971,2.238466579,2.36809267,2.51829784,2.662854323,2.801023747,2.929974235,3.053121746,3.156928682,3.262678657,3.369980615,3.484675782,3.611223172,3.727691587,3.855249547,3.992595232,4.142256492,4.304161454,4.453181125,4.610253199,4.762151612,4.913489555,5.066317039
M.East,stock,electricity,storage,ZEBRA,Aluminium,0,2.40E-09,2.30E-08,6.69E-08,2.24E-07,5.32E-07,1.97E-06,5.11E-06,1.18E-05,2.07E-05,4.27E-05,7.83E-05,0.000140481,0.000249989,0.000370421,0.000552298,0.000901861,0.00129943,0.001932844,0.002806232,0.004166343,0.005047728,0.006260589,0.008018025,0.009942403,0.012014557,0.014569214,0.017458167,0.020447493,0.022420606,0.026808334,0.034520709,0.043761724,0.054772588,0.067678308,0.082369682,0.098944791,0.117248273,0.137421417,0.158806358,0.179112458,0.202119918,0.225553928,0.249597641,0.273850295,0.298383705,0.321311648,0.34467596,0.368166208,0.392243774,0.417279232,0.440691759,0.46486947,0.489707328,0.515607294,0.542730782,0.568363496,0.595103743,0.621521359,0.64815505,0.675139521
M.East,stock,electricity,storage,ZEBRA,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,ZEBRA,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,ZEBRA,Cu,0,7.56E-10,7.22E-09,2.10E-08,7.04E-08,1.67E-07,6.19E-07,1.61E-06,3.72E-06,6.50E-06,1.34E-05,2.46E-05,4.42E-05,7.86E-05,0.000116449,0.000173625,0.000283517,0.0004085,0.000607625,0.000882191,0.001309767,0.001586847,0.001968132,0.002520615,0.003125578,0.003776998,0.004580102,0.005488298,0.006428048,0.007048332,0.008427696,0.010852224,0.013757308,0.017218777,0.021275929,0.025894434,0.031105126,0.036859164,0.043200965,0.049923717,0.056307316,0.063540137,0.070907051,0.078465637,0.086089908,0.093802439,0.101010263,0.108355266,0.115739861,0.123309089,0.131179448,0.13853961,0.14614032,0.153948561,0.162090694,0.170617465,0.178675583,0.187081874,0.195386741,0.203759534,0.212242602
M.East,stock,electricity,storage,ZEBRA,Glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,ZEBRA,Nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,ZEBRA,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,ZEBRA,Plastics,0,4.75E-10,4.54E-09,1.32E-08,4.42E-08,1.05E-07,3.89E-07,1.01E-06,2.34E-06,4.08E-06,8.43E-06,1.55E-05,2.78E-05,4.94E-05,7.32E-05,0.000109136,0.000178211,0.000256771,0.000381936,0.00055452,0.000823282,0.000997447,0.001237112,0.001584386,0.001964649,0.002374113,0.002878921,0.003449787,0.004040487,0.00443038,0.005297409,0.006821398,0.008647451,0.010823231,0.013373441,0.016276501,0.019551793,0.023168618,0.027154893,0.031380622,0.03539317,0.039939514,0.044570146,0.049321258,0.054113656,0.058961533,0.063492165,0.068109025,0.07275077,0.07750857,0.082455653,0.08708204,0.09185963,0.096767667,0.101885579,0.107245264,0.112310366,0.117594321,0.122814523,0.128077422,0.133409636
M.East,stock,electricity,storage,ZEBRA,Steel,0,6.57E-09,6.27E-08,1.83E-07,6.11E-07,1.45E-06,5.38E-06,1.40E-05,3.23E-05,5.64E-05,0.000116532,0.000213865,0.000383584,0.000682598,0.00101144,0.001508058,0.002462546,0.003548112,0.005277659,0.007662459,0.011376262,0.013782897,0.017094633,0.021893338,0.027147881,0.03280593,0.039781459,0.047669787,0.055832188,0.061219801,0.073200559,0.094259314,0.119492046,0.149557375,0.184796636,0.224911654,0.270170237,0.32014817,0.375231242,0.433623145,0.489069258,0.551891472,0.615878387,0.681530107,0.747752344,0.814741187,0.877346281,0.941142885,1.005283361,1.071027517,1.139387209,1.203315466,1.269333069,1.337153213,1.407873459,1.481934551,1.551925062,1.624939708,1.697073405,1.769797099,1.8434786
M.East,stock,electricity,storage,Zinc-Bromide,Aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Zinc-Bromide,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Zinc-Bromide,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Zinc-Bromide,Cu,0,1.28E-10,1.36E-09,4.29E-09,1.59E-08,4.09E-08,1.69E-07,4.74E-07,1.18E-06,2.18E-06,4.87E-06,9.52E-06,1.82E-05,3.44E-05,5.32E-05,8.33E-05,0.000144121,0.00021668,0.000337659,0.000511735,0.000794032,0.000983331,0.001253168,0.001657633,0.002113651,0.002617734,0.003255581,0.003993142,0.004769884,0.005297718,0.006567727,0.008919806,0.011837729,0.015405876,0.019656833,0.024527012,0.030005154,0.035982957,0.042440056,0.049090209,0.055158835,0.062067536,0.069098205,0.076265555,0.083413339,0.090550746,0.097109459,0.103746599,0.110401803,0.117249321,0.124427798,0.13114412,0.138153394,0.14542826,0.153098431,0.161214877,0.168907757,0.176995013,0.185008196,0.193111156,0.201345346
M.East,stock,electricity,storage,Zinc-Bromide,Glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Zinc-Bromide,Nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Zinc-Bromide,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.East,stock,electricity,storage,Zinc-Bromide,Plastics,0,5.53E-10,5.85E-09,1.84E-08,6.83E-08,1.76E-07,7.26E-07,2.04E-06,5.07E-06,9.38E-06,2.09E-05,4.09E-05,7.81E-05,0.000147787,0.000228895,0.000358182,0.00061972,0.000931725,0.001451932,0.002200459,0.003414339,0.004228321,0.005388623,0.007127821,0.0090887,0.011256255,0.013998998,0.01717051,0.020510502,0.022780189,0.028241228,0.038355164,0.050902234,0.066245268,0.08452438,0.105466151,0.129022162,0.154726714,0.18249224,0.2110879,0.237182991,0.266890404,0.297122281,0.327941886,0.35867736,0.38936821,0.417570673,0.446110376,0.474727751,0.504172081,0.535039533,0.563919717,0.594059596,0.625341516,0.658323255,0.693223971,0.726303354,0.761078556,0.795535242,0.830377972,0.865784987
M.East,stock,electricity,storage,Zinc-Bromide,Steel,0,1.93E-09,2.04E-08,6.44E-08,2.38E-07,6.13E-07,2.53E-06,7.11E-06,1.77E-05,3.27E-05,7.30E-05,0.000142777,0.000272559,0.000515534,0.00079847,0.001249472,0.002161814,0.003250203,0.005064879,0.007676018,0.011910484,0.014749959,0.018797521,0.02486449,0.031704767,0.039266005,0.048833713,0.059897129,0.071548263,0.079465775,0.098515912,0.133797083,0.177565932,0.231088145,0.29485249,0.367905177,0.450077308,0.539744351,0.636600836,0.736353141,0.827382525,0.931013039,1.036473072,1.143983323,1.251200092,1.358261197,1.456641882,1.556198986,1.656027039,1.758739819,1.866416976,1.967161802,2.072300916,2.181423894,2.296476472,2.418223156,2.533616352,2.654925195,2.775122937,2.896667345,3.020180189
Mexico,stock,electricity,storage,Compressed Air,Aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000938366,0.002382364,0.003871279,0.005329325,0.006789195,0.008797631,0.01280066,0.01686422,0.021203592,0.025827447,0.030747416,0.03565665,0.040199366,0.044297968,0.047878021,0.051053337,0.053760098,0.05587118
Mexico,stock,electricity,storage,Compressed Air,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Compressed Air,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Compressed Air,Cu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000979655,0.002487188,0.004041615,0.005563815,0.00708792,0.009184726,0.013363889,0.017606246,0.02213655,0.026963854,0.032100302,0.037225543,0.041968138,0.046247078,0.049984654,0.053299683,0.056125542,0.058329512
Mexico,stock,electricity,storage,Compressed Air,Glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Compressed Air,Nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Compressed Air,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Compressed Air,Plastics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Compressed Air,Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120110905,0.304942634,0.495523694,0.682153586,0.869016995,1.126096734,1.638484498,2.15862021,2.714059841,3.305913171,3.935669284,4.564051275,5.145518879,5.670139899,6.128386742,6.53482712,6.881292541,7.151511126
Mexico,stock,electricity,storage,Deep-cycle Lead-Acid,Aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Deep-cycle Lead-Acid,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Deep-cycle Lead-Acid,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Deep-cycle Lead-Acid,Cu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Deep-cycle Lead-Acid,Glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000877092,0.002243015,0.00366807,0.005079761,0.006509125,0.008496768,0.012500009,0.016597315,0.02099411,0.025675587,0.03061479,0.035438115,0.03971007,0.043293736,0.046063483,0.048096128,0.049260346,0.049339252
Mexico,stock,electricity,storage,Deep-cycle Lead-Acid,Nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Deep-cycle Lead-Acid,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026751312,0.068411943,0.111876124,0.154932722,0.198528323,0.25915142,0.381250283,0.506218114,0.640320346,0.783105389,0.933751105,1.080862498,1.211157146,1.32045894,1.404936219,1.466931913,1.502440539,1.504847177
Mexico,stock,electricity,storage,Deep-cycle Lead-Acid,Plastics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004385461,0.011215073,0.018340348,0.025398807,0.032545627,0.042483839,0.062500046,0.082986576,0.104970548,0.128377933,0.153073952,0.177190573,0.198550352,0.216468679,0.230317413,0.240480641,0.246301728,0.246696258
Mexico,stock,electricity,storage,Deep-cycle Lead-Acid,Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Flywheel,Aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043203117,0.109937,0.179003022,0.246885626,0.315099365,0.409280564,0.597655751,0.789543008,0.995154658,1.214981814,1.449657555,1.684572684,1.902618171,2.099912139,2.272678332,2.426214082,2.557205986,2.659189253
Mexico,stock,electricity,storage,Flywheel,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Flywheel,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Flywheel,Cu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002894152,0.007364616,0.011991309,0.016538725,0.021108324,0.027417467,0.040036612,0.052891028,0.066664833,0.081390927,0.097111718,0.112848546,0.127455287,0.140671896,0.152245403,0.162530673,0.171305745,0.178137545
Mexico,stock,electricity,storage,Flywheel,Glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Flywheel,Nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001369602,0.003485163,0.005674657,0.007826635,0.00998911,0.012974791,0.01894656,0.025029666,0.031547856,0.038516697,0.045956261,0.053403414,0.060315774,0.066570281,0.072047221,0.076914529,0.081067164,0.084300182
Mexico,stock,electricity,storage,Flywheel,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,stock,electricity,storage,Flywheel,Plastics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
