regions,flow,sector,category,elements,materials,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Korea,inflow,electricity,grid,lines,Aluminium,0.8431660076192362,0.7592479331849394,0.6709792716448871,0.5843721390350097,0.9005416325782544,0.8862660678254736,0.8556527456907035,1.1901505335344384,1.6318156393709604,1.6146171987514444,2.1816607846484732,2.9003271052187904,3.246290272626344,2.933531855092696,4.224952040479818,4.910059214253267,4.875874920595385,4.701502150722634,6.149448978871347,6.038451002940285,5.60717478836296,5.873422604135659,6.2278525545358505,5.63237704426258,5.774005467532446,5.911868158156187,7.0394465304576235,9.99830054365119,11.274131755718445,10.841374890623108,11.592595848267559,10.986398545691529,8.025726386765307,6.323214036906,6.826568389719695,7.047060108731272,7.22680342392498,8.363025434980484,9.861555818448682,9.750739534928671,9.678036949992027,12.45533065005699,14.04199030902135,15.420212242241085,16.39966492092888,16.53974395138997,12.49344077541782,9.194864984674878,6.053464616640134,3.7093666801759215,1.903183692080662,1.8566181139158509,1.9058011701023418,1.9371503831798333,1.9501204507099623,1.976135630552123,1.9794432980433072,1.9522429579774183,1.9404101523672934,1.894198583286309,1.8231536429997859,1.6941005040189634,1.4843876430466587,1.217399793865648,0.9585765331576726,0.7984980865196724,2.0389972463065917,2.7607441742993934,3.7784645119574383,5.254879492317667,6.909936863277077,7.4504797510369025,8.69217343707459,9.780225471144528,10.643229223277222,11.523419234797352,12.38096626087476,13.364664925178696,14.384802653637223,15.187476956861948
Mexico,inflow,electricity,grid,lines,Aluminium,6.2067809141080135,5.556494898336408,4.900592993486073,4.253492257478381,4.433344672774833,7.009292135793077,10.94025328641832,12.16108895906982,13.586171900943526,14.71999225952823,20.48767147113045,18.29380574317891,18.72051816267767,18.693891748012092,20.288861735071844,12.961642726684024,12.262981225349877,14.342738520931837,21.137362737469825,24.276500076662682,29.89540389884603,37.5433809656328,38.01248205853975,34.17769312583817,33.0909351916508,35.44817584569403,31.363954900869484,33.536848435967926,38.64415116792431,38.167390769618734,33.60625961719766,34.19184563950728,31.978024823166688,30.779957769903106,32.64783119905312,32.763137488243835,35.28573626795071,35.542572532691864,32.89887837241694,27.08769347010507,29.93702647192959,33.82178291214335,44.538159113474116,58.20693838980817,70.47946085306178,67.8807557064927,61.20616261093543,46.467350089105906,27.554467675884574,14.522896400366987,9.54711128621671,5.437075324991912,5.861224677344719,5.836465743370011,5.456794264519937,4.92388695620782,9.21098333897305,16.00892027917789,24.54665090858323,30.2037260758057,37.61179751906252,41.67511780527452,44.55907860619471,47.76063352391295,56.26920134959438,64.84591629574814,73.8336320177173,82.98022057095339,91.41445976555019,98.72965671114093,105.28618309204381,111.03130518789605,116.0203263678481,120.87379469059856,126.11117660298775,131.12485606360124,135.51863523361334,139.63855266500482,142.47833768921208,142.53319608565542
Middle East,inflow,electricity,grid,lines,Aluminium,12.553078854004777,11.11072692935697,9.65438637566519,8.164913806441426,8.648440346785549,7.557902453693286,8.159774495103026,12.08266120252854,11.187565316413993,8.217001584794783,7.963918795649632,7.593003588224855,5.040632118355312,8.942670824978487,13.54854544205811,21.94359379050859,37.172635582736966,45.329721690231224,52.357266760307326,63.40549472379106,67.2665807578043,61.331080839428694,59.20734778505011,59.22834264560811,55.52930600922714,59.87402615332585,68.57585098869413,84.81125304129615,97.84386345537058,107.9645987317416,111.57715377360918,118.96927879908058,120.66989379605884,128.75658058770813,134.1741621053649,133.81686760150558,124.53835004608943,116.86086770569644,101.41208906841628,97.37589230720478,115.09131501610939,150.26154600438264,174.85337433942547,198.0550732761495,204.95612150807423,183.18032613194032,133.60331852701705,93.3866016706657,56.55892214473566,29.323990869921595,17.746360414834484,38.11185142037052,55.92150874912928,72.6453202830138,84.86592596096888,87.9421842401142,67.09841392897108,47.269297694024765,29.707725152981595,25.844019007651962,38.784474291162304,66.45051333423443,98.79130303105498,131.82438224493086,157.66426767757912,174.8766196577899,184.8732916304119,188.02607525943336,185.10312913329693,174.36005821602603,159.4159161652326,148.8036259885808,144.68837165229763,146.33969999529253,158.16899791711248,175.14927340395985,181.0153135536129,182.05125800580566,180.7821263121447,172.92720762955477
Northern Africa,inflow,electricity,grid,lines,Aluminium,8.196788535475333,7.342015712875679,6.531725744016713,5.683310723324141,7.474302574051399,9.228679341896356,12.020236529423153,12.30383088446287,14.057824683262517,12.585967865672504,12.293918071020062,15.425872666449466,22.217344235619805,26.32209868144596,30.922215601992843,34.36419150442696,35.988461216027716,35.05636995449138,36.466219174443765,37.50589284284654,37.97374668359919,33.41687919741018,34.49833651363127,36.36380431402991,38.6037116905506,49.24701096066094,58.247992718491574,58.303502831296974,60.29069633353136,58.258026140223535,46.64620963909838,48.602024677534104,58.225627957092925,71.84574434413925,89.40527607459593,107.7026045511545,118.60256815716731,123.81112660265207,119.09783722282742,115.12692629631638,110.48324025889143,104.53563268576718,106.21102284834933,115.50059256053808,118.7342529424824,123.07416609313759,113.37935155439158,95.78251145597508,67.18332872076677,44.14040873935118,25.231272762322018,43.38029403270934,51.83712817180252,69.4976185617536,89.77525355367784,105.84945417080809,98.37090960645448,103.8456448866432,106.0461590912012,105.8282319101752,106.75380414832567,109.5074521737513,116.79965452078284,129.50474286249454,148.5036049685956,173.89703848656325,202.87170087369657,227.284783897953,246.02958077148412,260.81039990270324,274.1327090840247,293.9547909722967,321.8077204995655,353.92561912447184,385.2320672350061,408.15083870979606,411.47043202202985,398.42416862967644,371.7118421793461,330.2817602945722
Oceania,inflow,electricity,grid,lines,Aluminium,10.367218535087636,9.285727123150885,8.20477081136716,7.045922243813456,12.910952145994663,10.79073379866685,9.992612746837489,9.738724408433727,13.811988598548156,7.875178608050395,9.91956842335992,12.595895821720962,17.09526901058636,16.875642111328897,20.263841112014155,26.90668427537671,30.256872411756326,32.82520878770443,33.74550731773758,33.56309932757592,31.968566372752132,29.92389927100821,25.334206184771578,25.388131195851397,27.31095028226505,27.56771474107865,31.79455894743488,36.90137605082856,37.33775412273019,36.38657074932487,34.032976038096535,29.554345519029017,27.270193392841666,28.64662356937362,28.42688014190841,27.732156033506044,29.276460155620605,26.648869770168016,21.73403657705964,18.76147500999469,21.039115730688057,22.934879160342692,27.3976074454816,32.47011603206483,32.519946331655774,27.9233335331423,22.47261028256752,16.979527769824184,16.349321319363785,17.876534832285177,21.21457247809745,24.538852213862956,26.3139550717815,22.603259239251642,20.912541442271724,18.77331252325435,17.051929463883532,17.400302385105558,19.185301140922046,21.73722026386335,24.125823496781052,26.67009465278182,28.670279835581606,30.53342358020463,33.174487891248354,37.180603112094566,42.1603865881924,48.30113202377113,55.451280401140735,63.23083210505258,70.18431491747357,77.27197145929856,83.35498085404417,88.26120161800272,91.57289946623366,93.89988606056819,93.81565608959086,92.08331162986349,88.38856856825619,82.63237699599537
Rest of South America,inflow,electricity,grid,lines,Aluminium,20.090386637499545,18.1227574296813,16.07390870640609,13.985260117638587,22.996166426021503,21.10955264424026,23.82192508028187,26.668347330631466,31.627837226246154,27.676330769731077,27.33704476763281,30.297087477325796,35.34116208270409,36.92619480879273,36.89617648345688,51.424920242412604,61.256455638418956,51.703017586627624,44.200312682538545,48.34605578225568,44.933392087497296,29.648874858375322,47.93452869771845,67.76754129432308,69.01605834227692,71.24960404261284,93.08042025249175,85.12347907263451,72.95657812141002,74.26938502359123,65.83823322774101,59.253969917093876,65.37702495408641,84.46507022179982,90.35128768453815,103.59674646554832,91.57989250552558,82.17245940122055,58.475665402392686,43.835840138273255,32.62314498294542,39.54872182184745,48.97676320191188,73.27548515645945,91.96120341681672,97.68949686913102,105.99552317585687,94.14944926003615,76.31622316128446,65.10039296712854,68.07292018117104,64.12301290412037,73.85264373573605,84.08169034041548,89.29451673857753,97.8016823740884,110.12085899987548,114.94635382220986,114.87809132225003,118.78783630974559,116.58405544749841,112.4728029524835,120.79521640016395,130.11450447914194,137.90573512090492,148.08335673985496,160.39241798867758,170.00511257869587,178.61030292980163,188.47094019766752,195.66749029123633,203.67456070005738,214.12264451013493,224.62931190786006,234.91435219447013,247.7882295529119,258.4970636075207,268.1932072342418,277.4112354494759,282.30221583484416
Rest of South Asia,inflow,electricity,grid,lines,Aluminium,3.3629337863799207,3.0398519961391672,2.705692148259024,2.3669665878890482,4.333225325453087,6.233835718786824,6.029057073140651,10.384762683631143,12.241704741857152,11.347616537330135,9.864209989831165,11.070085937982586,9.618404262615698,12.723117541676352,11.76805990052788,14.20535874333735,16.258395886082013,20.131366190399966,19.54068495730324,21.612823178184975,21.964118610874806,26.886864124291197,24.17209243120361,29.915950288979133,31.60145161783387,31.268404621938718,25.851141466549628,22.96427097229139,14.08904587330848,15.018346081604568,15.184120582084056,18.427515970173697,21.772264917765067,26.158390940211117,24.248515204329987,27.623942364731953,34.09299484035095,40.12316673291277,43.905707302620286,50.58113591791784,51.25187739060718,47.81065404804481,43.616504683252955,39.800850698925125,33.50684954661087,39.3851225332648,32.95812945963257,36.0416931468876,46.795845901701675,56.19661700334861,53.479989207328536,63.67529587267245,67.77646705435396,65.15308578159335,66.77954974699553,71.85189175007157,75.34311349635206,78.82179924997408,83.48488645941943,88.09676542261583,91.94848038925628,96.50382971911134,103.42317014184027,111.99589520488959,122.90921134358601,136.61421404488033,153.66176469758392,169.49836026653867,185.03367910245905,201.5627626353835,219.51013223377075,237.44615614717847,255.61448824366425,272.06487430251684,285.9802521851258,297.499068762714,306.5898368205231,315.5516784861484,325.9733381302408,335.59602790290637
Rest of Southern Africa,inflow,electricity,grid,lines,Aluminium,3.5594690585143693,3.2101934534959433,2.855578417830709,2.4972134433901076,28.2571932215773,30.94002087641804,36.90011496219749,36.659841472485155,37.26392426935365,11.079354762021149,9.82920721644244,5.741105686585473,7.84285367438764,8.862904722825952,10.53710170917999,8.48369111178198,6.416094081293004,4.350392548767471,2.524266374736301,7.681510054617722,12.094876252462216,12.200172453374176,12.338820350179622,12.419430057371647,5.531061903826066,2.1063000171825914,3.5143070993526697,22.138978624706,30.59452973318349,46.98373943927419,53.00466101574646,58.75385513132341,47.92137284239141,51.016379864519116,37.291737740807655,33.02969194366546,30.82712162651146,25.241156621215566,15.264763152937808,14.2512639428083,13.31136350466619,14.651954339116804,17.494038333482084,26.392642795464653,37.91149912527793,50.601707734911265,59.5546880936926,65.94526951479925,68.0027877320251,68.00692424922335,64.24870392478125,60.924117113014795,61.32877799553359,60.410155481219846,58.42817979401173,59.29534568753322,59.1379242496761,60.96055609243088,65.12077533566077,71.9559583722738,78.81619918338387,86.29965734941925,93.97963078060076,101.96859345514616,110.11211215118044,120.98073678184788,133.6343401418549,146.2836733351335,158.72307134149167,171.7580386794272,183.15176824160247,196.11584686847658,211.22483530011425,227.70162673025166,245.62127867607288,267.98644521567127,292.2956936095133,319.7069202527819,351.14764744385997,384.5188616346958
Russia Region,inflow,electricity,grid,lines,Aluminium,75.3448738296801,67.83511675230382,78.6889661368829,89.62031582088301,104.12505427598714,116.01100509571569,153.57643220625712,166.50438559883312,171.2485649530843,183.9839846819458,191.57775740413257,171.47491079260328,159.06024864484044,178.463740549763,177.15938687326206,174.1016789684542,201.38888076655886,219.2631539943018,195.10949089274453,179.92000954509604,179.4708994101863,167.97208751668904,158.66542031301782,163.81269342111256,160.62037780456544,143.478997618474,105.28108006074474,82.45835927795255,61.21789561557555,48.89150853725681,46.19894429206339,56.179305636358826,54.43745961008495,58.16484440343328,58.94873268342864,59.33631274721875,79.00566810972329,100.0666598764213,121.67032335344622,150.2803387480283,188.6042397832748,189.48783896669195,192.35538905712923,196.09492037892912,181.8491531125593,153.50515865782177,138.84464622145373,115.964583700917,96.2900538153432,82.3980366929307,84.22435297295988,86.13563229196207,97.49411589890248,101.45465483084628,111.93358774244172,112.09773746066368,112.81732921987913,113.20093493399007,110.02568727452693,107.68348288168431,100.65127056609907,98.11918779585352,84.95208848753136,73.81087671385191,60.30015743962982,54.86509917440304,55.83838773481943,65.85047759671134,69.72885818818774,73.43009825686784,78.8220471350384,72.8804578805114,63.91676153546197,60.60210022636658,56.36402579695596,47.3757017918671,51.087981411025694,53.10021799216887,56.16229385750332,62.81790021583476
South Africa,inflow,electricity,grid,lines,Aluminium,9.79637728012447,8.851550744206431,8.03191465067525,7.179852502341299,13.783383014814676,20.088492477454654,24.422773956998505,27.795392165462673,31.155053978554804,26.798533944984694,23.484639349263805,22.07965776784103,21.518449912016056,25.889554559838565,31.625216925721844,30.95477993933447,31.698161617253778,42.79453560241199,37.24458311956791,29.591803770274943,26.875098453671942,23.12669928072716,11.833933108771163,12.635831895068995,19.117908481653213,26.262058017726762,33.866900991645814,35.5140207751554,36.33932447096993,27.8757252595665,19.385571358066414,11.372786603226018,7.42770675784913,8.498755763566619,17.801243878762094,27.08594331987266,36.39760979499906,44.03144925894698,42.95258158703569,34.63144208098053,26.60014854005094,18.428731880233396,12.035717861945246,14.855364054088085,15.581638812578591,16.416808919847202,17.877159804306903,20.09019092413887,19.22200746628803,26.046173380729265,34.48029541088055,42.335513078084254,47.802268358666865,51.04137103162706,51.97560399941547,51.26791478928411,51.21660632243155,51.976634995456024,53.06609283528795,54.90878375518559,57.44534187986876,59.91151395117512,63.21754824934959,67.49072172637906,72.73406677771725,78.34794056672267,84.86375049093064,91.71727925043577,98.23372044084117,103.46779748840508,107.44195283101567,109.3735572225824,108.3021360595883,104.1207300016944,98.9486555100973,93.58662171103612,89.01221826918068,87.22487371430057,89.13597440728458,90.65166725573725
