regions,flow,sector,category,elements,materials,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Korea,inflow,electricity,grid,lines,Aluminium,0.8431660076192362,0.7592479331849394,0.6709792716448871,0.5843721390350097,0.9005416325782544,0.8862660678254736,0.8556527456907035,1.1901505335344384,1.6318156393709604,1.6146171987514444,2.1816607846484732,2.9003271052187904,3.246290272626344,2.933531855092696,4.224952040479818,4.910059214253267,4.875874920595385,4.701502150722634,6.149448978871347,6.038451002940285,5.60717478836296,5.873422604135659,6.2278525545358505,5.63237704426258,5.774005467532446,5.911868158156187,7.0394465304576235,9.99830054365119,11.274131755718445,10.841374890623108,11.592595848267559,10.986398545691529,8.025726386765307,6.323214036906,6.826568389719695,7.047060108731272,7.22680342392498,8.363025434980484,9.861555818448682,9.750739534928671,9.678036949992027,12.45533065005699,14.04199030902135,15.420212242241085,16.39966492092888,16.53974395138997,12.49344077541782,9.194864984674878,6.053464616640134,3.7093666801759215,1.901302536820447,1.839520405352784,1.858933879322611,1.8669358109718068,1.8601131922382657,1.8267767188336412,1.7819327814716395,1.7223382986534068,1.6632043443290818,1.5862891758093016,1.5081356401261303,1.4035061816372394,1.2559570456339433,1.0596176265954282,0.8512906515899185,0.7293654857924106,1.578030404940505,1.8394692625480358,2.5713992602887705,3.9874086348292987,5.785079664650508,7.041336687110178,9.164117300505648,11.060646314978927,12.615646207474363,14.09233280951023,15.463344032385285,16.934104284486494,18.443671963130885,19.66726887030292
Mexico,inflow,electricity,grid,lines,Aluminium,6.2067809141080135,5.556494898336408,4.900592993486073,4.253492257478381,4.433344672774833,7.009292135793077,10.94025328641832,12.16108895906982,13.586171900943526,14.71999225952823,20.48767147113045,18.29380574317891,18.72051816267767,18.693891748012092,20.288861735071844,12.961642726684024,12.262981225349877,14.342738520931837,21.137362737469825,24.276500076662682,29.89540389884603,37.5433809656328,38.01248205853975,34.17769312583817,33.0909351916508,35.44817584569403,31.363954900869484,33.536848435967926,38.64415116792431,38.167390769618734,33.60625961719766,34.19184563950728,31.978024823166688,30.779957769903106,32.64783119905312,32.763137488243835,35.28573626795071,35.542572532691864,32.89887837241694,27.08769347010507,29.93702647192959,33.82178291214335,44.538159113474116,58.20693838980817,70.47946085306178,67.8807557064927,61.20616261093543,46.467350089105906,27.554467675884574,14.522896400366987,8.933869389972353,4.045646405218681,3.6612969874967938,3.2219536273483294,2.663294238982416,2.614132224638646,4.8578620478776795,9.61561410721106,15.787720902780267,19.105115221679792,24.523836194358964,29.66668923180861,34.23524457136677,39.8031944493065,51.23000540250457,62.98419058346595,75.42959856695104,87.86791404913998,99.18091771635137,108.91202014872297,117.57147165730929,125.0033275860194,131.35963212510597,137.15434908870017,142.75197409730546,147.49706050045444,151.08601665432337,154.15233562881735,155.91966923207403,154.93262273143625
Middle East,inflow,electricity,grid,lines,Aluminium,12.553078854004777,11.11072692935697,9.65438637566519,8.164913806441426,8.648440346785549,7.557902453693286,8.159774495103026,12.08266120252854,11.187565316413993,8.217001584794783,7.963918795649632,7.593003588224855,5.040632118355312,8.942670824978487,13.54854544205811,21.94359379050859,37.172635582736966,45.329721690231224,52.357266760307326,63.40549472379106,67.2665807578043,61.331080839428694,59.20734778505011,59.22834264560811,55.52930600922714,59.87402615332585,68.57585098869413,84.81125304129615,97.84386345537058,107.9645987317416,111.57715377360918,118.96927879908058,120.66989379605884,128.75658058770813,134.1741621053649,133.81686760150558,124.53835004608943,116.86086770569644,101.41208906841628,97.37589230720478,115.09131501610939,150.26154600438264,174.85337433942547,198.0550732761495,204.95612150807423,183.18032613194032,133.60331852701705,93.3866016706657,56.55892214473566,29.323990869921595,14.748057478069752,27.50836449807479,37.70521782914468,46.80895566630885,51.404891901889016,52.957540715972854,38.72476215461686,26.508449917359425,15.845878093977978,14.236449935780369,23.84255725177446,44.64320644596213,69.12878531462462,95.03515646948347,118.40626630713412,135.6129256118515,145.61455587552695,148.78404588911425,145.93466938442688,135.34635189880032,120.5428096796848,110.20863365678251,106.4627928353067,108.47083915870125,120.64590560215352,138.019239898323,144.2285941215621,145.51736626137688,144.4850831214547,136.7529178464384
Northern Africa,inflow,electricity,grid,lines,Aluminium,8.196788535475333,7.342015712875679,6.531725744016713,5.683310723324141,7.474302574051399,9.228679341896356,12.020236529423153,12.30383088446287,14.057824683262517,12.585967865672504,12.293918071020062,15.425872666449466,22.217344235619805,26.32209868144596,30.922215601992843,34.36419150442696,35.988461216027716,35.05636995449138,36.466219174443765,37.50589284284654,37.97374668359919,33.41687919741018,34.49833651363127,36.36380431402991,38.6037116905506,49.24701096066094,58.247992718491574,58.303502831296974,60.29069633353136,58.258026140223535,46.64620963909838,48.602024677534104,58.225627957092925,71.84574434413925,89.40527607459593,107.7026045511545,118.60256815716731,123.81112660265207,119.09783722282742,115.12692629631638,110.48324025889143,104.53563268576718,106.21102284834933,115.50059256053808,118.7342529424824,123.07416609313759,113.37935155439158,95.78251145597508,67.18332872076677,44.14040873935118,22.64803243327847,35.861504719365776,39.676044529721445,53.0476982223878,69.39133158450355,84.36722345976278,78.30650961612163,85.07476054964671,88.49671957593651,89.66639847762852,92.4446498209762,97.70121728788207,108.32834237592142,124.80858274387802,147.43854959966464,175.8074831658415,207.1859742237863,233.47124272980585,254.67545816153535,273.5590785949042,293.39131270411366,321.1666893732021,356.9448944847353,394.9009006973842,428.6697290098734,449.8771860343336,448.31560075619177,428.780813836112,395.40531876142455,347.71652065984443
Oceania,inflow,electricity,grid,lines,Aluminium,10.367218535087636,9.285727123150885,8.20477081136716,7.045922243813456,12.910952145994663,10.79073379866685,9.992612746837489,9.738724408433727,13.811988598548156,7.875178608050395,9.91956842335992,12.595895821720962,17.09526901058636,16.875642111328897,20.263841112014155,26.90668427537671,30.256872411756326,32.82520878770443,33.74550731773758,33.56309932757592,31.968566372752132,29.92389927100821,25.334206184771578,25.388131195851397,27.31095028226505,27.56771474107865,31.79455894743488,36.90137605082856,37.33775412273019,36.38657074932487,34.032976038096535,29.554345519029017,27.270193392841666,28.64662356937362,28.42688014190841,27.732156033506044,29.276460155620605,26.648869770168016,21.73403657705964,18.76147500999469,21.039115730688057,22.934879160342692,27.3976074454816,32.47011603206483,32.519946331655774,27.9233335331423,22.47261028256752,16.979527769824184,16.349321319363785,17.876534832285177,19.856311717780866,21.954868193146915,22.609537600382236,17.86893013321638,15.233899953628487,13.603522690971564,12.357374149675325,13.230326747222144,15.567234063433325,18.66141310428393,21.50988963330944,24.49179074719411,27.07153223209361,29.88082063611266,34.117984077609805,40.42954067352946,48.20874633917269,57.246662184998485,67.10300187694577,77.09343228864994,85.90192994346009,94.51000089519009,101.72085825923321,107.21141582480519,110.56387856150037,112.14920223554508,110.66214164800581,107.10720267115569,101.49346664286352,93.80028420836601
Rest of South America,inflow,electricity,grid,lines,Aluminium,20.090386637499545,18.1227574296813,16.07390870640609,13.985260117638587,22.996166426021503,21.10955264424026,23.82192508028187,26.668347330631466,31.627837226246154,27.676330769731077,27.33704476763281,30.297087477325796,35.34116208270409,36.92619480879273,36.89617648345688,51.424920242412604,61.256455638418956,51.703017586627624,44.200312682538545,48.34605578225568,44.933392087497296,29.648874858375322,47.93452869771845,67.76754129432308,69.01605834227692,71.24960404261284,93.08042025249175,85.12347907263451,72.95657812141002,74.26938502359123,65.83823322774101,59.253969917093876,65.37702495408641,84.46507022179982,90.35128768453815,103.59674646554832,91.57989250552558,82.17245940122055,58.475665402392686,43.835840138273255,32.62314498294542,39.54872182184745,48.97676320191188,73.27548515645945,91.96120341681672,97.68949686913102,105.99552317585687,94.14944926003615,76.31622316128446,65.10039296712854,62.986991292180775,53.94092873383055,58.56806748593734,63.67565621220717,63.77671722367897,72.41985118118603,85.11046551325337,90.7293819501707,92.2249293876937,98.41456639681373,98.84627453177934,97.58043133414375,108.91214595257995,120.62331775226991,130.3146071458375,142.23367928542228,156.44314721844637,167.68196877902398,178.37889011747944,190.9183619179378,201.61998969447666,213.73050693051866,228.90937977714123,244.0686273944253,258.7371313118584,275.0441489304299,287.9761164895257,298.8043800293809,308.23636291909287,312.0732925422478
Rest of South Asia,inflow,electricity,grid,lines,Aluminium,3.3629337863799207,3.0398519961391672,2.705692148259024,2.3669665878890482,4.333225325453087,6.233835718786824,6.029057073140651,10.384762683631143,12.241704741857152,11.347616537330135,9.864209989831165,11.070085937982586,9.618404262615698,12.723117541676352,11.76805990052788,14.20535874333735,16.258395886082013,20.131366190399966,19.54068495730324,21.612823178184975,21.964118610874806,26.886864124291197,24.17209243120361,29.915950288979133,31.60145161783387,31.268404621938718,25.851141466549628,22.96427097229139,14.08904587330848,15.018346081604568,15.184120582084056,18.427515970173697,21.772264917765067,26.158390940211117,24.248515204329987,27.623942364731953,34.09299484035095,40.12316673291277,43.905707302620286,50.58113591791784,51.25187739060718,47.81065404804481,43.616504683252955,39.800850698925125,33.50684954661087,39.3851225332648,32.95812945963257,36.0416931468876,46.795845901701675,56.19661700334861,51.42901340448939,59.630958811344264,61.8059932430673,57.33518737035942,57.2226538173084,62.75540228333103,66.81535714909282,70.97633116531452,76.43178083224178,81.93266193662318,86.73713940811048,92.29170415549844,100.33721523755885,110.06253062093428,122.03245684080507,136.60895758889657,154.32102238450102,170.4661872892721,186.15621573319223,202.8848803309911,221.22753524815485,239.6898165314806,258.4591614176966,275.41850240595875,289.688444336863,301.33120919226457,310.4093457388458,319.3380143308705,329.75405727078794,339.3168974071797
Rest of Southern Africa,inflow,electricity,grid,lines,Aluminium,3.5594690585143693,3.2101934534959433,2.855578417830709,2.4972134433901076,28.2571932215773,30.94002087641804,36.90011496219749,36.659841472485155,37.26392426935365,11.079354762021149,9.82920721644244,5.741105686585473,7.84285367438764,8.862904722825952,10.53710170917999,8.48369111178198,6.416094081293004,4.350392548767471,2.524266374736301,7.681510054617722,12.094876252462216,12.200172453374176,12.338820350179622,12.419430057371647,5.531061903826066,2.1063000171825914,3.5143070993526697,22.138978624706,30.59452973318349,46.98373943927419,53.00466101574646,58.75385513132341,47.92137284239141,51.016379864519116,37.291737740807655,33.02969194366546,30.82712162651146,25.241156621215566,15.264763152937808,14.2512639428083,13.31136350466619,14.651954339116804,17.494038333482084,26.392642795464653,37.91149912527793,50.601707734911265,59.5546880936926,65.94526951479925,68.0027877320251,68.00692424922335,62.270314933325864,57.00470674694476,55.502110993499215,52.712696573187145,48.90299209391443,49.97635619337263,50.03552300733928,52.130063077282465,56.64250647476429,63.9338292246638,71.36203701092639,79.54294740811586,88.06916429126508,97.00025466585505,106.12005765307579,117.96169934859901,131.53021422707357,144.95025606840375,158.08873927937358,171.8410459376882,184.06796004059535,198.02100368190622,214.32332309724742,232.10285950579942,251.40864725059308,275.12936132982446,300.7256826071638,329.2760232698223,361.68960236296385,395.7487116598005
Russia Region,inflow,electricity,grid,lines,Aluminium,75.3448738296801,67.83511675230382,78.6889661368829,89.62031582088301,104.12505427598714,116.01100509571569,153.57643220625712,166.50438559883312,171.2485649530843,183.9839846819458,191.57775740413257,171.47491079260328,159.06024864484044,178.463740549763,177.15938687326206,174.1016789684542,201.38888076655886,219.2631539943018,195.10949089274453,179.92000954509604,179.4708994101863,167.97208751668904,158.66542031301782,163.81269342111256,160.62037780456544,143.478997618474,105.28108006074474,82.45835927795255,61.21789561557555,48.89150853725681,46.19894429206339,56.179305636358826,54.43745961008495,58.16484440343328,58.94873268342864,59.33631274721875,79.00566810972329,100.0666598764213,121.67032335344622,150.2803387480283,188.6042397832748,189.48783896669195,192.35538905712923,196.09492037892912,181.8491531125593,153.50515865782177,138.84464622145373,115.964583700917,96.2900538153432,82.3980366929307,73.21963634089893,66.39991634181433,67.72655108822177,61.324232455331924,61.88833094905489,62.61198811067188,63.27591152389383,63.838646759034305,62.45430450259892,61.505909546819495,57.61356890742718,56.44802089461743,49.48868111999473,43.604815565049094,36.38153461549723,33.42121222999522,33.85940171915256,39.10114886594046,40.98265415019607,42.717214685889026,45.33635083234617,41.79425255389695,36.57717828256478,34.38229534838195,31.97115384227795,26.70393188209207,28.354651954624654,29.09287338505732,30.429383365717396,33.45023301191971
South Africa,inflow,electricity,grid,lines,Aluminium,9.79637728012447,8.851550744206431,8.03191465067525,7.179852502341299,13.783383014814676,20.088492477454654,24.422773956998505,27.795392165462673,31.155053978554804,26.798533944984694,23.484639349263805,22.07965776784103,21.518449912016056,25.889554559838565,31.625216925721844,30.95477993933447,31.698161617253778,42.79453560241199,37.24458311956791,29.591803770274943,26.875098453671942,23.12669928072716,11.833933108771163,12.635831895068995,19.117908481653213,26.262058017726762,33.866900991645814,35.5140207751554,36.33932447096993,27.8757252595665,19.385571358066414,11.372786603226018,7.42770675784913,8.498755763566619,17.801243878762094,27.08594331987266,36.39760979499906,44.03144925894698,42.95258158703569,34.63144208098053,26.60014854005094,18.428731880233396,12.035717861945246,14.855364054088085,15.581638812578591,16.416808919847202,17.877159804306903,20.09019092413887,19.22200746628803,26.046173380729265,32.75246901850353,39.01114669002266,43.00573181749833,44.89256311507831,44.58675232979141,44.479300015304744,45.0001298077549,46.31441690836659,48.00825626963092,50.54902943331624,53.900166902128056,57.412483661944634,62.07679844291385,67.88500006195983,74.92733601447688,82.54818585659956,91.0314738718473,99.45490009679934,107.06203845184625,112.70359542807682,116.39715333212372,117.58943494514594,115.60084142767155,110.58610605672568,104.92453170529815,99.45314821353149,95.04816534944622,93.674327853067,96.01901901706107,97.69530645499536
