regions,flow,sector,category,elements,materials,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Korea,inflow,electricity,grid,lines,Aluminium,0.8431660076192362,0.7592479331849394,0.6709792716448871,0.5843721390350097,0.9005416325782544,0.8862660678254736,0.8556527456907035,1.1901505335344384,1.6318156393709604,1.6146171987514444,2.1816607846484732,2.9003271052187904,3.246290272626344,2.933531855092696,4.224952040479818,4.910059214253267,4.875874920595385,4.701502150722634,6.149448978871347,6.038451002940285,5.60717478836296,5.873422604135659,6.2278525545358505,5.63237704426258,5.774005467532446,5.911868158156187,7.0394465304576235,9.99830054365119,11.274131755718445,10.841374890623108,11.592595848267559,10.986398545691529,8.025726386765307,6.323214036906,6.826568389719695,7.047060108731272,7.22680342392498,8.363025434980484,9.861555818448682,9.750739534928671,9.678036949992027,12.45533065005699,14.04199030902135,15.420212242241085,16.39966492092888,16.53974395138997,12.681880563928013,9.434292432354155,6.3804671492769645,4.148465646843655,2.6598395055606563,3.2017024447046807,3.93670515119252,4.824225596063069,5.8869195431124925,6.851859729925492,7.303779339288528,7.706363854383184,7.851697667212747,7.677828090682093,7.455412704788149,7.206820431795859,6.954514788574951,6.754125158009121,6.7690820955925775,6.871723732040197,7.045918324578662,7.288566414755734,7.5776879304612335,7.6156579089205785,7.4618718844240775,7.274598387556072,7.035900676029984,6.750088413888028,6.690619536511902,6.7371486546514,6.748250699838962,6.802852247200759,6.814941859927333,6.658359599871592
Mexico,inflow,electricity,grid,lines,Aluminium,6.2067809141080135,5.556494898336408,4.900592993486073,4.253492257478381,4.433344672774833,7.009292135793077,10.94025328641832,12.16108895906982,13.586171900943526,14.71999225952823,20.48767147113045,18.29380574317891,18.72051816267767,18.693891748012092,20.288861735071844,12.961642726684024,12.262981225349877,14.342738520931837,21.137362737469825,24.276500076662682,29.89540389884603,37.5433809656328,38.01248205853975,34.17769312583817,33.0909351916508,35.44817584569403,31.363954900869484,33.536848435967926,38.64415116792431,38.167390769618734,33.60625961719766,34.19184563950728,31.978024823166688,30.779957769903106,32.64783119905312,32.763137488243835,35.28573626795071,35.542572532691864,32.89887837241694,27.08769347010507,29.93702647192959,33.82178291214335,44.538159113474116,58.20693838980817,70.47946085306178,67.8807557064927,61.87376863251921,47.14889477066728,28.250910228627294,15.421177634512189,12.896942919452208,19.00165711185222,27.72179197046808,38.7724805322664,51.90421038698825,64.2694904112906,68.85123784578042,77.0159468034774,83.80560832411066,88.89840392021736,92.80700087203135,96.36373240527894,100.43802752080585,105.37184659423319,111.67877702106246,118.7492039415554,125.87031967723402,130.1528874330534,130.77613789390017,128.13869518989142,124.08663935790312,119.81965135315924,117.3525489535293,116.8354597950422,117.8493046283916,118.2421535174987,117.68178536029357,116.126818224147,113.96857023493102,111.4307941115818
Middle East,inflow,electricity,grid,lines,Aluminium,12.553078854004777,11.11072692935697,9.65438637566519,8.164913806441426,8.648440346785549,7.557902453693286,8.159774495103026,12.08266120252854,11.187565316413993,8.217001584794783,7.963918795649632,7.593003588224855,5.040632118355312,8.942670824978487,13.54854544205811,21.94359379050859,37.172635582736966,45.329721690231224,52.357266760307326,63.40549472379106,67.2665807578043,61.331080839428694,59.20734778505011,59.22834264560811,55.52930600922714,59.87402615332585,68.57585098869413,84.81125304129615,97.84386345537058,107.9645987317416,111.57715377360918,118.96927879908058,120.66989379605884,128.75658058770813,134.1741621053649,133.81686760150558,124.53835004608943,116.86086770569644,101.41208906841628,97.37589230720478,115.09131501610939,150.26154600438264,174.85337433942547,198.0550732761495,204.95612150807423,183.18032613194032,133.86797403901707,99.62522924348464,85.13100164372767,78.32312202580448,91.00113317477202,125.04030817965737,158.73602891327116,174.41255682443713,185.9864452763384,184.83153911154702,170.75812355068442,147.69685103305014,129.11474816012822,125.04211401793334,135.76272698987253,157.79641452449468,183.843991200468,206.88533060481024,222.00031657264998,229.48365947040787,231.17501407677173,228.89706228949294,224.07766577491066,216.48963875102677,208.12137185183286,201.17129842743907,197.0971325915511,193.89398036611715,198.1678275789829,204.91614928604486,209.5474589346815,216.807019221395,228.5023229806001,229.55261972953969
Northern Africa,inflow,electricity,grid,lines,Aluminium,8.196788535475333,7.342015712875679,6.531725744016713,5.683310723324141,7.474302574051399,9.228679341896356,12.020236529423153,12.30383088446287,14.057824683262517,12.585967865672504,12.293918071020062,15.425872666449466,22.217344235619805,26.32209868144596,30.922215601992843,34.36419150442696,35.988461216027716,35.05636995449138,36.466219174443765,37.50589284284654,37.97374668359919,33.41687919741018,34.49833651363127,36.36380431402991,38.6037116905506,49.24701096066094,58.247992718491574,58.303502831296974,60.29069633353136,58.258026140223535,46.64620963909838,48.602024677534104,58.225627957092925,71.84574434413925,89.40527607459593,107.7026045511545,118.60256815716731,123.81112660265207,119.09783722282742,115.12692629631638,110.48324025889143,104.53563268576718,106.21102284834933,115.50059256053808,118.7342529424824,123.07416609313759,115.37166011340096,98.81068852090294,75.25995020812827,73.53119806760833,83.97084173732786,109.67513976584476,148.56002384671072,192.78529396597577,220.7245231842402,236.01720469090614,248.0847914988528,249.05270229098457,244.47831828787773,238.81659627077065,233.39861307431488,227.36699557676567,227.58265461351343,234.99850918622056,247.83249167570673,264.9219198398647,285.1533196897859,298.5258855421466,303.4561552522888,303.19640344826655,299.63002895190704,296.17226309494725,296.8727403349809,301.10679694835096,305.9985436457564,309.07405141416467,306.7779423512503,302.2847369856861,296.1881639895262,289.8780868677566
Oceania,inflow,electricity,grid,lines,Aluminium,10.367218535087636,9.285727123150885,8.20477081136716,7.045922243813456,12.910952145994663,10.79073379866685,9.992612746837489,9.738724408433727,13.811988598548156,7.875178608050395,9.91956842335992,12.595895821720962,17.09526901058636,16.875642111328897,20.263841112014155,26.90668427537671,30.256872411756326,32.82520878770443,33.74550731773758,33.56309932757592,31.968566372752132,29.92389927100821,25.334206184771578,25.388131195851397,27.31095028226505,27.56771474107865,31.79455894743488,36.90137605082856,37.33775412273019,36.38657074932487,34.032976038096535,29.554345519029017,27.270193392841666,28.64662356937362,28.42688014190841,27.732156033506044,29.276460155620605,26.648869770168016,21.73403657705964,18.76147500999469,21.039115730688057,22.934879160342692,27.3976074454816,32.47011603206483,32.519946331655774,27.9233335331423,23.43003835402371,22.93774505803497,21.566176149026262,25.87629535107554,32.04183895067743,36.8499701959843,36.3727370770633,36.61652247053791,35.77568890363346,34.75751679708254,34.72786166215203,35.88967495551956,37.641087577078,39.49940889879219,40.46562813401058,40.905672093174026,41.11196883604923,41.190463597315926,41.53868659739318,42.74688337981388,44.26415077785796,45.37176534476892,45.966946445868494,46.311110938060594,45.484555099947116,44.992571932704465,45.0750174152202,45.7088123179016,46.282987871507316,47.15035787907493,47.11331645542294,46.257863255530346,44.98546822798175,43.655511723320885
Rest of South America,inflow,electricity,grid,lines,Aluminium,20.090386637499545,18.1227574296813,16.07390870640609,13.985260117638587,22.996166426021503,21.10955264424026,23.82192508028187,26.668347330631466,31.627837226246154,27.676330769731077,27.33704476763281,30.297087477325796,35.34116208270409,36.92619480879273,36.89617648345688,51.424920242412604,61.256455638418956,51.703017586627624,44.200312682538545,48.34605578225568,44.933392087497296,29.648874858375322,47.93452869771845,67.76754129432308,69.01605834227692,71.24960404261284,93.08042025249175,85.12347907263451,72.95657812141002,74.26938502359123,65.83823322774101,59.253969917093876,65.37702495408641,84.46507022179982,90.35128768453815,103.59674646554832,91.57989250552558,82.17245940122055,58.475665402392686,43.835840138273255,32.62314498294542,39.54872182184745,48.97676320191188,73.27548515645945,91.96120341681672,97.68949686913102,111.49536670916493,100.67647443299485,96.68385097998205,105.6210718959726,117.8536146047067,122.50662464596165,151.28411318137532,163.66463801896492,167.88390795635792,182.60022566618878,198.11457165739702,211.7662972953058,222.82443588128524,231.39396873661315,236.92909684739715,238.41111808368754,241.87649447139137,251.027483124367,265.49370439712646,283.72760338493777,302.1628665249194,312.9062094886939,315.324967964766,310.6643502927344,299.2087189773006,287.5985112614792,279.51520329967326,273.2170499269433,267.23311491788127,261.84941800945967,252.98305582865365,242.51471280677012,232.0737410863229,222.11196559761493
Rest of South Asia,inflow,electricity,grid,lines,Aluminium,3.3629337863799207,3.0398519961391672,2.705692148259024,2.3669665878890482,4.333225325453087,6.233835718786824,6.029057073140651,10.384762683631143,12.241704741857152,11.347616537330135,9.864209989831165,11.070085937982586,9.618404262615698,12.723117541676352,11.76805990052788,14.20535874333735,16.258395886082013,20.131366190399966,19.54068495730324,21.612823178184975,21.964118610874806,26.886864124291197,24.17209243120361,29.915950288979133,31.60145161783387,31.268404621938718,25.851141466549628,22.96427097229139,14.08904587330848,15.018346081604568,15.184120582084056,18.427515970173697,21.772264917765067,26.158390940211117,24.248515204329987,27.623942364731953,34.09299484035095,40.12316673291277,43.905707302620286,50.58113591791784,51.25187739060718,47.81065404804481,43.616504683252955,39.800850698925125,33.50684954661087,39.3851225332648,39.42919040907595,45.97216676449502,55.129677658751476,69.05981939958377,72.90271458131181,82.83150870880029,90.3162690349335,97.01979802609412,102.23254532865508,109.5365557245938,116.57717086535641,122.17216529209352,127.66706837876593,133.65109908436466,139.11884591114307,145.46571390696056,157.42354171259532,173.72376221398378,192.86918621083606,214.89264720020785,238.34423643742824,256.5102955951992,270.3124529328304,280.68818843607835,288.1026579449337,293.9754685891465,301.01630392740174,308.4623409913973,316.7089192242147,325.8052145465826,334.42302911795286,342.79544139968874,351.2696526493531,359.2083916766045
Rest of Southern Africa,inflow,electricity,grid,lines,Aluminium,3.5594690585143693,3.2101934534959433,2.855578417830709,2.4972134433901076,28.2571932215773,30.94002087641804,36.90011496219749,36.659841472485155,37.26392426935365,11.079354762021149,9.82920721644244,5.741105686585473,7.84285367438764,8.862904722825952,10.53710170917999,8.48369111178198,6.416094081293004,4.350392548767471,2.524266374736301,7.681510054617722,12.094876252462216,12.200172453374176,12.338820350179622,12.419430057371647,5.531061903826066,2.1063000171825914,3.5143070993526697,22.138978624706,30.59452973318349,46.98373943927419,53.00466101574646,58.75385513132341,47.92137284239141,51.016379864519116,37.291737740807655,33.02969194366546,30.82712162651146,25.241156621215566,15.264763152937808,14.2512639428083,13.31136350466619,14.651954339116804,17.494038333482084,26.392642795464653,37.91149912527793,50.601707734911265,57.751764934886765,67.90319407008695,75.24557807588123,80.79789339767615,83.73475816712642,89.63157663043636,93.90070418933064,95.57116209665732,96.37031960989177,99.17028453693048,101.48482078861822,105.71811863599476,111.80329208940552,119.65233967157748,127.20531109370104,133.68754024075423,139.7191177576568,145.60754262601196,151.12508744501767,158.62251699709395,167.23954680728184,175.95885509928584,185.39081256475478,196.63026749207842,206.26952394800654,217.47173556343068,230.9675779358911,245.40097310129684,259.81366417108705,277.3785135473211,295.3109335357077,312.86339849098545,331.064480287289,350.3573343368876
Russia Region,inflow,electricity,grid,lines,Aluminium,75.3448738296801,67.83511675230382,78.6889661368829,89.62031582088301,104.12505427598714,116.01100509571569,153.57643220625712,166.50438559883312,171.2485649530843,183.9839846819458,191.57775740413257,171.47491079260328,159.06024864484044,178.463740549763,177.15938687326206,174.1016789684542,201.38888076655886,219.2631539943018,195.10949089274453,179.92000954509604,179.4708994101863,167.97208751668904,158.66542031301782,163.81269342111256,160.62037780456544,143.478997618474,105.28108006074474,82.45835927795255,61.21789561557555,48.89150853725681,46.19894429206339,56.179305636358826,54.43745961008495,58.16484440343328,58.94873268342864,59.33631274721875,79.00566810972329,100.0666598764213,121.67032335344622,150.2803387480283,188.6042397832748,189.48783896669195,192.35538905712923,196.09492037892912,181.8491531125593,153.50515865782177,151.5245314483062,145.86992980097025,141.99515983506328,148.71973676330757,173.74424681979687,178.57487814531822,199.50629340437717,202.6257944887637,212.1431939002687,206.24424501920444,212.4307895613249,202.98876313717142,204.0054194094475,198.27343319164032,191.31926884393292,182.79170966563217,172.68925655578016,160.68521772617382,148.40856695334082,137.6847143324799,126.94308336357611,119.13440058049146,111.65572831905354,107.01938902794313,103.1680245737377,99.48780365779926,93.61958219659927,90.37558713038241,87.27657537777714,84.77140313556599,85.89831652793387,91.68588404795568,96.65735634722033,102.48639271431527
South Africa,inflow,electricity,grid,lines,Aluminium,9.79637728012447,8.851550744206431,8.03191465067525,7.179852502341299,13.783383014814676,20.088492477454654,24.422773956998505,27.795392165462673,31.155053978554804,26.798533944984694,23.484639349263805,22.07965776784103,21.518449912016056,25.889554559838565,31.625216925721844,30.95477993933447,31.698161617253778,42.79453560241199,37.24458311956791,29.591803770274943,26.875098453671942,23.12669928072716,11.833933108771163,12.635831895068995,19.117908481653213,26.262058017726762,33.866900991645814,35.5140207751554,36.33932447096993,27.8757252595665,19.385571358066414,11.372786603226018,7.42770675784913,8.498755763566619,17.801243878762094,27.08594331987266,36.39760979499906,44.03144925894698,42.95258158703569,34.63144208098053,26.60014854005094,18.428731880233396,12.035717861945246,14.855364054088085,15.581638812578591,16.416808919847202,20.226741958296497,26.292135670081727,30.882802779889243,44.70258511920047,61.11092802229522,74.57548789436748,83.85275834443237,89.53457161161634,92.06379344429732,92.35607782868509,93.9361612507271,96.48845566880567,98.89113491105726,100.69110011174949,101.88639885089715,101.21559265249296,100.86727789203682,100.46335666160485,100.07646862219426,99.20278164966989,98.16321392227782,95.89753695929056,93.0025398770071,89.60704971764547,86.92885518110671,85.30719563487912,84.41337098113647,84.15118763394221,84.90331982825442,85.01587748374492,84.34270629641843,83.505364916649,82.72645254489159,81.3693915676999
