regions,flow,sector,category,technologies,materials,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Oceania,stock,electricity,storage,Zinc-Bromide,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceania,stock,electricity,storage,Zinc-Bromide,Plastics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98E-05,0.000490807,0.000965777,0.001638875,0.00167717,0.001960749,0.002270666,0.002266978,0.002256503,0.002293627,0.002839995,0.003317569,0.004039335,0.004974947,0.00625989,0.007871367,0.010069569,0.01271804,0.015829215,0.018761404,0.022030921,0.024625417,0.026242408,0.026220782,0.025943557,0.025584322,0.025133754,0.024584207,0.023927687,0.023155397,0.02225856,0.021229805,0.020064611,0.018762677,0.017329315,0.01577694,0.014126526,0.012408627,0.010663396,0.008938957
Oceania,stock,electricity,storage,Zinc-Bromide,Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002784,0.001712118,0.003368988,0.005717007,0.005850594,0.006839823,0.007920927,0.007908062,0.007871524,0.008001024,0.009906959,0.011572916,0.014090702,0.017354465,0.021836827,0.027458256,0.035126403,0.044365256,0.055218193,0.065446757,0.076852051,0.085902618,0.091543285,0.091467845,0.090500782,0.089247635,0.087675886,0.085758862,0.083468675,0.080774641,0.077646138,0.074057458,0.06999283,0.0654512,0.060451098,0.055035838,0.049278578,0.043285907,0.037197893,0.031182407
Rest C.Am.,stock,electricity,storage,Compressed Air,Aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660852,0.003945086,0.007740877,0.01137905,0.015260222,0.019317409,0.023765303,0.028091409,0.032847429,0.037920216,0.043010649,0.047633685,0.051739739,0.055430194,0.058880304,0.062204621,0.065392314,0.068366574,0.071133259,0.073712131,0.075936,0.077872825,0.079438371,0.080705447
Rest C.Am.,stock,electricity,storage,Compressed Air,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Compressed Air,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Compressed Air,Cu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068993,0.00411867,0.008081475,0.011879729,0.015931671,0.020167375,0.024810977,0.029327431,0.034292716,0.039588706,0.044903118,0.049729567,0.054016287,0.057869123,0.061471037,0.064941624,0.068269576,0.071374703,0.074263122,0.076955464,0.079277184,0.081299229,0.082933659,0.084256486
Rest C.Am.,stock,electricity,storage,Compressed Air,Glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Compressed Air,Nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Compressed Air,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Compressed Air,Plastics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Compressed Air,Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084589104,0.504971021,0.990832248,1.456518453,1.953308393,2.472628314,3.04195883,3.595700375,4.204470984,4.853787677,5.505363127,6.097111649,6.622686605,7.095064881,7.536678967,7.962191505,8.370216202,8.750921507,9.105057177,9.435152774,9.719808028,9.967721616,10.16811155,10.33029723
Rest C.Am.,stock,electricity,storage,Deep-cycle Lead-Acid,Aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Deep-cycle Lead-Acid,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Deep-cycle Lead-Acid,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Deep-cycle Lead-Acid,Cu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Deep-cycle Lead-Acid,Glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000385105,0.002558755,0.005463438,0.008740474,0.012280019,0.016024074,0.020171978,0.024233282,0.028701184,0.03341805,0.038015204,0.041919035,0.04498799,0.047260469,0.048882926,0.049963679,0.050495886,0.050416933,0.04976827,0.048624424,0.046871886,0.044663068,0.04199557,0.039044421
Rest C.Am.,stock,electricity,storage,Deep-cycle Lead-Acid,Nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Deep-cycle Lead-Acid,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011745707,0.078042022,0.166634849,0.266584456,0.374540572,0.48873427,0.615245335,0.739115091,0.875386115,1.019250522,1.159463718,1.278530575,1.372133706,1.4414443,1.490929243,1.523892202,1.540124536,1.537716454,1.517932229,1.483044922,1.429592525,1.362223587,1.280864899,1.190854833
Rest C.Am.,stock,electricity,storage,Deep-cycle Lead-Acid,Plastics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001925526,0.012793774,0.027317188,0.04370237,0.061400094,0.080120372,0.100859891,0.121166408,0.14350592,0.167090249,0.190076019,0.209595176,0.224939952,0.236302344,0.24441463,0.249818394,0.252479432,0.252084665,0.248841349,0.243122118,0.23435943,0.223315342,0.209977852,0.195222104
Rest C.Am.,stock,electricity,storage,Deep-cycle Lead-Acid,Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Flywheel,Aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029340566,0.174375389,0.343386257,0.508954435,0.686275983,0.872358158,1.077139736,1.277062909,1.497666369,1.733814893,1.971618939,2.18831038,2.381359033,2.555320976,2.718274143,2.875453899,3.026112076,3.166262899,3.295761379,3.415025927,3.51532804,3.599133465,3.661414132,3.704653783
Rest C.Am.,stock,electricity,storage,Flywheel,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Flywheel,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Flywheel,Cu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001965507,0.011681306,0.023003246,0.034094562,0.04597323,0.058438767,0.072156966,0.085549703,0.100327801,0.116147253,0.132077608,0.146593642,0.15952586,0.171179469,0.182095607,0.192624988,0.202717492,0.212106114,0.220781142,0.228770605,0.235489785,0.241103862,0.245276008,0.248172607
Rest C.Am.,stock,electricity,storage,Flywheel,Glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Flywheel,Nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000930139,0.005527954,0.010885846,0.016134599,0.021755951,0.027655027,0.034146902,0.040484759,0.047478211,0.054964464,0.062503199,0.069372634,0.075492558,0.081007406,0.086173259,0.091156087,0.095932171,0.100375157,0.104480448,0.108261308,0.111441032,0.114097786,0.116072174,0.117442934
Rest C.Am.,stock,electricity,storage,Flywheel,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Flywheel,Plastics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Flywheel,Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088225127,0.524335172,1.032539588,1.530392065,2.063586142,2.62312284,3.238887398,3.840043054,4.503382955,5.213465826,5.928526744,6.580103465,7.160587899,7.683679867,8.173669179,8.646298228,9.099317325,9.520741509,9.910134808,10.26875536,10.57035713,10.82235445,11.00962827,11.13964702
Rest C.Am.,stock,electricity,storage,Hydrogen FC,Aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03E-12,3.25E-09,4.18E-07,4.51E-05,0.000103373,0.000176771,0.000272237,0.000380844,0.000518544,0.000685308,0.000871645,0.00105472,0.001224059,0.001376191,0.001514409,0.001642075,0.001756397,0.00184975,0.001920146,0.001968498,0.001982654,0.001970213,0.001925256,0.001854114
Rest C.Am.,stock,electricity,storage,Hydrogen FC,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Hydrogen FC,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Hydrogen FC,Cu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26E-11,1.22E-08,1.57E-06,0.000169013,0.000387648,0.000662891,0.001020889,0.001428164,0.001944539,0.002569905,0.00326867,0.003955201,0.00459022,0.005160715,0.005679035,0.006157781,0.006586489,0.006936564,0.00720055,0.007381868,0.007434954,0.007388298,0.007219709,0.006952929
Rest C.Am.,stock,electricity,storage,Hydrogen FC,Glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Hydrogen FC,Nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Hydrogen FC,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Hydrogen FC,Plastics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Hydrogen FC,Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23E-09,6.64E-07,8.52E-05,0.009194316,0.021088025,0.036061276,0.05553638,0.077692136,0.10578292,0.13980281,0.177815666,0.215162948,0.249707996,0.280742907,0.308939512,0.334983284,0.358305017,0.377349073,0.391709897,0.401573646,0.404461519,0.401923406,0.392752184,0.378239348
Rest C.Am.,stock,electricity,storage,LFP,Aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165329,0.001164043,0.002587773,0.004295105,0.006145066,0.008108739,0.01029407,0.01245094,0.014856193,0.017456956,0.020100112,0.022526351,0.024696574,0.02664948,0.028462971,0.030181165,0.031776589,0.033181517,0.034373477,0.035339034,0.035956901,0.036246879,0.03614299,0.035679779
Rest C.Am.,stock,electricity,storage,LFP,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LFP,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LFP,Cu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165329,0.001164043,0.002587773,0.004295105,0.006145066,0.008108739,0.01029407,0.01245094,0.014856193,0.017456956,0.020100112,0.022526351,0.024696574,0.02664948,0.028462971,0.030181165,0.031776589,0.033181517,0.034373477,0.035339034,0.035956901,0.036246879,0.03614299,0.035679779
Rest C.Am.,stock,electricity,storage,LFP,Glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LFP,Nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LFP,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LFP,Plastics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000330659,0.002328085,0.005175547,0.008590209,0.012290131,0.016217479,0.020588139,0.024901881,0.029712386,0.034913911,0.040200224,0.045052702,0.049393147,0.05329896,0.056925942,0.060362331,0.063553178,0.066363033,0.068746953,0.070678068,0.071913801,0.072493757,0.07228598,0.071359557
Rest C.Am.,stock,electricity,storage,LFP,Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000465834,0.003279818,0.007291336,0.01210193,0.017314398,0.022847266,0.029004674,0.035081895,0.041858959,0.049186894,0.056634277,0.063470473,0.069585315,0.075087843,0.080197553,0.085038755,0.089534037,0.093492575,0.096851054,0.099571618,0.101312525,0.10212957,0.101836852,0.100531703
Rest C.Am.,stock,electricity,storage,LMO,Aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86E-05,0.000229344,0.000555875,0.000980553,0.001367659,0.001671073,0.001937744,0.002104811,0.002285127,0.002483136,0.002661064,0.002752793,0.00271951,0.002584221,0.002419344,0.002291451,0.002210153,0.002147651,0.00208251,0.002004823,0.00188366,0.001737907,0.001550359,0.001342116
Rest C.Am.,stock,electricity,storage,LMO,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LMO,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LMO,Cu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68E-05,0.00061506,0.001490755,0.002629665,0.003667813,0.004481514,0.005196678,0.005644721,0.006128296,0.00665932,0.007136491,0.007382491,0.007293232,0.006930412,0.00648824,0.006145254,0.005927227,0.005759609,0.005584912,0.005376571,0.005051634,0.004660751,0.004157782,0.003599311
Rest C.Am.,stock,electricity,storage,LMO,Glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LMO,Nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LMO,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LMO,Plastics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43E-05,0.000515028,0.001248303,0.002201984,0.00307129,0.003752653,0.004351505,0.00472668,0.005131608,0.005576267,0.005975833,0.006181824,0.006107082,0.00580327,0.005433012,0.005145808,0.00496324,0.004822883,0.004676598,0.004502141,0.004230051,0.00390274,0.003481572,0.00301393
Rest C.Am.,stock,electricity,storage,LMO,Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000164356,0.001316583,0.003191079,0.005629004,0.00785124,0.009593031,0.011123895,0.012082967,0.013118097,0.014254795,0.015276217,0.0158028,0.015611733,0.014835089,0.013888586,0.013154398,0.012687694,0.012328893,0.011954941,0.01150897,0.010813418,0.009976703,0.008900057,0.007704608
Rest C.Am.,stock,electricity,storage,LTO,Aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001839243,0.010441043,0.019789763,0.028156037,0.037137896,0.046585708,0.057006677,0.067202594,0.078476341,0.090566845,0.102759913,0.113876951,0.123770578,0.132651789,0.140906199,0.148763723,0.15613376,0.162747129,0.168527465,0.173427376,0.176928238,0.179110274,0.179682638,0.1787739
Rest C.Am.,stock,electricity,storage,LTO,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LTO,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LTO,Cu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LTO,Glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LTO,Nd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LTO,Pb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,LTO,Plastics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000813746,0.004619484,0.008755687,0.01245722,0.01643111,0.020611154,0.025221757,0.029732789,0.034720691,0.040069955,0.045464596,0.050383164,0.054760453,0.058689813,0.062341854,0.065818298,0.069079062,0.072005049,0.074562472,0.076730365,0.078279269,0.079244679,0.079497913,0.079095855
Rest C.Am.,stock,electricity,storage,LTO,Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000591823,0.003359668,0.006367854,0.009059914,0.011950053,0.014990124,0.018343333,0.021624126,0.025251738,0.029142162,0.033065588,0.036642775,0.039826299,0.042684052,0.045340116,0.047868472,0.050239967,0.052367985,0.054227954,0.055804623,0.056931114,0.057633239,0.057817411,0.057525002
Rest C.Am.,stock,electricity,storage,Lithium Ceramic ,Aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58E-08,7.39E-06,0.00017262,0.003287635,0.006665235,0.010251365,0.01424108,0.018172678,0.022536265,0.027193477,0.031773621,0.0356515,0.038569922,0.040457289,0.041434312,0.041691685,0.041358568,0.040486206,0.039176071,0.037535567,0.035495111,0.033242757,0.030788483,0.028260582
Rest C.Am.,stock,electricity,storage,Lithium Ceramic ,Co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66E-09,8.43E-07,1.97E-05,0.000375436,0.000761146,0.00117067,0.001626281,0.002075256,0.002573562,0.003105399,0.003628435,0.004071275,0.004404549,0.00462008,0.004731652,0.004761043,0.004723002,0.004623382,0.004473769,0.004286429,0.004053416,0.003796205,0.003515936,0.003227259
Rest C.Am.,stock,electricity,storage,Lithium Ceramic ,Concrete,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rest C.Am.,stock,electricity,storage,Lithium Ceramic ,Cu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23E-08,3.14E-06,7.34E-05,0.001398765,0.002835807,0.004361571,0.006059045,0.007731792,0.009588335,0.011569804,0.013518483,0.015168375,0.016410054,0.017213058,0.017628744,0.017738247,0.017596518,0.017225361,0.016667948,0.015969975,0.015101837,0.014143545,0.013099344,0.012023817
Rest C.Am.,stock,electricity,storage,Lithium Ceramic ,Glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
