flow,sector,category,technologies,materials,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
stock,electricity,storage,Compressed Air,Pt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Compressed Air,Steel,2.778558412661254,4.195300739413876,5.797903215396541,8.115720749227593,10.602922973489207,13.382024879467071,17.71878311778459,22.221848732994083,26.812104436858768,30.528141614914695,37.727955708424304,41.84280276958003,46.326546079980055,51.47129092377387,58.162251125443554,61.09715462070792,65.50386652560127,70.33815877920632,74.71008504063921,80.97484658396468,90.76132348992975,101.60532960821459,114.40945807439998,131.27926065666767,150.35404086464098,170.84875630634664,191.3952394420285,213.43030361266506,235.2524059101618,256.03729285969155,273.80934984094137,293.5595769950849,314.0625701903127,336.3587955594405,360.22800283264957,386.0006690094776,412.892367225184,441.0216337911041,467.76943283422395,495.5430918013046,524.5071754536909,555.9066221075614,588.8211363949916,622.4704841321037,654.8711920563649,688.0115199372436,721.3622780635607,754.6837420841903,788.8597558516974,824.2558651981414,861.2882843711334
stock,electricity,storage,Hydrogen FC,Aluminium,8.856032000634527e-74,9.976720572562206e-70,5.208657610382682e-66,2.178287156369917e-62,4.346950951331182e-59,5.951656936598613e-56,7.672780029126893e-53,4.540320222732355e-50,1.8554659426420425e-47,4.32499851738488e-45,1.7566211024940596e-42,1.5814978270031871e-40,2.027337970788907e-38,2.111742687788207e-36,1.9412066892126497e-34,4.8909529126032066e-33,3.19556066850743e-31,1.2799766172021498e-29,3.473194530211226e-28,4.463908251157178e-26,6.552026436816565e-24,6.969802635032459e-22,8.015528502290078e-20,1.0466366404038026e-17,1.1966174580483597e-15,1.3224097367285632e-13,1.3885349280279732e-11,1.585702225080769e-09,1.7049154276495542e-07,1.79455439546491e-05,0.0017285166488655841,0.004056409784489381,0.006969368080445831,0.010730428119524914,0.01544471244261304,0.02132168140762298,0.028296027193268895,0.036446728739809975,0.04490557888645216,0.054303572470048196,0.06463221689418552,0.07641545254952939,0.08932926826499522,0.10302661610878987,0.1164049223996569,0.13045696617865263,0.14484457096060738,0.15936223511446396,0.17451366219904352,0.19046319478072612,0.207419821143059
stock,electricity,storage,Hydrogen FC,Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Concrete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Cu,3.321012282032483e-73,3.741270532165116e-69,1.9532467696304013e-65,8.168577529507333e-62,1.6301067450670113e-58,2.2318715406032445e-55,2.877292755066631e-52,1.7026202279953656e-49,6.957997875307699e-47,1.6218745816386326e-44,6.587329693300826e-42,5.9306173544866985e-40,7.602518035547263e-38,7.919035751151801e-36,7.279525702229754e-34,1.834107497853892e-32,1.1983353523714381e-30,4.799912721790258e-29,1.3024480593445327e-27,1.673965736223283e-25,2.457010122288436e-23,2.6136762099128273e-21,3.005823443408911e-19,3.9248877345488355e-17,4.487315848439075e-15,4.959036933516317e-13,5.20700642192981e-11,5.946383848615449e-09,6.39343339618144e-07,6.729579554011698e-05,0.006481937983251344,0.015211537982564605,0.026135132519290134,0.04023910886258732,0.057917676574229617,0.0799563120630392,0.10611011097841352,0.1366752443714553,0.16839593511292758,0.20363841404180755,0.24237083391884576,0.2865579713757524,0.33498478441786117,0.386349843190519,0.43651849603818116,0.4892136646807054,0.5431671871911001,0.5976084323875106,0.6544262887757931,0.7142370410321646,0.7778243952864271
stock,electricity,storage,Hydrogen FC,Electrolyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Glass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Graphite & carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Li,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Mn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Nd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Ni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Pb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Plastics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Pt,5.898898935317828e-76,6.645376434867667e-72,3.46942567846639e-68,1.450931499186808e-64,2.895452990328974e-61,3.964328805966717e-58,5.110748689876188e-55,3.024253991625021e-52,1.2359040790260716e-49,2.8808307318249177e-47,1.170064691558996e-44,1.0534171339091973e-42,1.3503860189935207e-40,1.4066070099754077e-38,1.2930149836188363e-36,3.2578063095049236e-35,2.1285254416257077e-33,8.52577396276853e-32,2.3134540971562375e-30,2.973356874525845e-28,4.364227881012882e-26,4.642503701457104e-24,5.339049423577157e-22,6.971523774191711e-20,7.970528390997732e-18,8.808415989783158e-16,9.248868125147876e-14,1.0562176341040614e-11,1.135624148630934e-09,1.1953316126250913e-07,1.151344644976641e-05,2.7019269303930674e-05,4.642214249749136e-05,7.147412182480231e-05,0.00010287541618807648,0.00014202121643824397,0.00018847651484563154,0.00024276738085824266,0.00029911078851583195,0.0003617097203404079,0.000430507608144398,0.0005089943573532163,0.0005950117675990172,0.0006862481933556639,0.0007753595207875173,0.0008689585345230347,0.000964792680700426,0.001061493137083545,0.0011624150139369356,0.00126865297779949,0.0013815990750902197
stock,electricity,storage,Hydrogen FC,Steel,1.8066306878130138e-71,2.0352511766934532e-67,1.0625662464356412e-63,4.443706191762712e-60,8.86778072451658e-57,1.21413812238075e-53,1.5652472642901788e-50,9.262254073041487e-48,3.7851508575497885e-45,8.82299775530787e-43,3.5835073658251382e-40,3.226255852247192e-38,4.135769825959725e-36,4.307955463857357e-34,3.9600619960137845e-32,9.977544823600782e-31,6.518944339948351e-29,2.6111525298856298e-27,7.085317467884399e-26,9.106373637250243e-24,1.336613511250506e-21,1.4218398632194928e-19,1.635167958995584e-17,2.1351389351433506e-15,2.441099830181365e-13,2.6977161013706508e-11,2.832611503544515e-09,3.2348328250835553e-07,3.478027779819271e-05,0.003660891290325445,0.3526174275355521,0.8275076691771678,1.4217512140759847,2.1890075298639857,3.1507216167774676,4.349623391607426,5.772390057633981,7.435133320094082,9.16073890253105,11.077929763040352,13.184973411800684,15.588753697954967,18.223172336759674,21.017431543871364,23.746606268433176,26.613223452721424,29.548295087663845,32.50989883681933,35.600790235269734,38.854495169519815,42.313647253181536
