type,years,Canada,USA,Mexico,Central America,Brazil,Rest of South America,Northern Africa,Western Africa,Eastern Africa,South Africa,Western Europe,Central Europe,Turkey,Ukraine region,Central Asia,Russia Region,Middle East,India,Korea,China,South Eastern Asia,Indonesia Region,Japan,Oceania,Rest of South Asia,Rest of Southern Africa
aboveground,1995,60614.44346,258759.914,20749.73343,3651.790209,30335.7474,34362.56015,24741.43902,9620.842752,7111.818588,11328.4556,130899.4472,41364.51635,15789.73304,14039.13461,30032.05531,61451.22601,31366.97657,86694.66309,2912.066094,97230.9606,5207.114609,2439.376014,11308.63795,14447.78717,8045.113651,5647.77529
aboveground,1996,64059.68152,265788.0845,22511.77237,3922.136282,31582.29617,36055.89936,27526.59548,10005.9101,7621.048394,11908.02034,133488.1775,42656.44941,17663.6992,14200.6124,29777.09481,61585.65114,34208.27175,92846.61178,3058.252758,103742.5824,5797.91957,2561.75292,11814.90633,15097.57171,8323.876906,5688.161587
aboveground,1997,64368.58551,261287.5628,23328.28837,4235.981581,32975.66997,38924.73324,29450.39558,10107.3816,7737.196408,12451.27491,136659.053,43424.59108,18142.36501,14094.8178,29522.13431,60991.99825,37241.4108,104752.3208,3343.797133,111680.5913,6218.236971,2785.313358,12197.93094,15842.3903,8536.333829,5766.03308
aboveground,1998,64671.78031,257244.807,24463.19172,4459.84303,34291.62129,39936.99442,30599.89579,10344.33316,8162.410792,12744.78634,140407.0337,44453.66601,19353.13053,14240.57226,29267.18187,60824.84716,41245.32641,115221.6871,3865.682465,121022.1232,6704.082098,3276.636576,12787.0277,16576.99635,8623.265898,7200.65601
aboveground,1999,64670.65411,253585.4124,26171.66686,4795.927455,34405.16107,40604.50341,32389.31164,10581.28461,8579.297233,13005.44813,144325.4116,45970.97851,19753.02196,14134.77766,29012.22137,60765.76666,45116.77773,124344.9666,4188.052505,123899.9766,7380.203631,3713.740314,13164.08983,17060.7064,8715.868408,7825.537498
aboveground,2000,65973.17875,254279.4874,27109.07558,4942.186278,36339.08302,42323.16089,33490.89204,10797.67675,8862.513695,12898.02839,149649.9283,47299.47138,20038.09727,14028.98443,28757.26087,60709.31759,48709.57432,132151.4932,4372.51334,128324.9797,7981.751437,4367.030281,13231.25143,17556.79273,9161.411398,9072.309618
aboveground,2001,65455.64516,260918.1633,27965.52177,5035.005147,37021.16412,42808.99809,34302.90532,11188.92461,9141.673875,12790.94132,152408.1672,48298.36747,21105.45278,13927.92783,28502.30842,60730.95169,52128.65697,137533.3751,4623.540823,134756.3696,8454.138663,4970.159628,13392.61521,17930.98873,9445.531602,9564.270801
aboveground,2002,66355.41912,267083.3461,28820.60227,5259.709344,38094.20375,44624.59,36532.19767,11988.54207,9419.89735,12684.87513,155627.6876,50189.16964,22125.21375,13823.63232,28247.34793,60700.58705,56427.89553,138241.3113,4829.711752,146766.0736,9160.699817,5442.554308,13554.55917,18142.61877,9942.168363,10070.77734
aboveground,2003,67104.06066,271932.8421,29488.26517,5548.005389,40784.55474,46423.50214,39271.17012,12369.52526,9562.695007,12650.28174,157867.8793,52152.26458,23265.12132,13719.05932,27992.38743,60489.84843,60764.16663,140393.2425,4945.129975,162935.2371,9961.693346,5849.883124,13648.97407,18598.8303,10320.81291,10621.60332
aboveground,2004,66983.53971,275986.8379,30955.29351,5737.150737,42614.56474,49790.5992,43324.54972,13051.84407,9564.836585,12972.60195,160812.912,53977.19998,24405.11533,13615.99967,27737.42693,60557.4922,66184.33276,145110.5082,5021.249819,181055.3708,10837.57004,6183.593649,13913.0512,19216.36294,10798.27902,11460.13352
aboveground,2005,67412.46948,279216.2404,32175.31098,6214.429244,45600.5808,52339.62249,47348.71133,13728.21353,9555.117298,13576.46435,164844.141,56212.74817,25613.64113,13511.07411,27482.47449,60411.11715,70772.43037,151543.1274,5270.832068,206377.5251,11678.58315,6329.919122,14315.00165,19667.36912,11057.37112,11591.66313
aboveground,2006,68017.31995,280271.2635,33079.94286,6725.611338,49045.03517,54670.8307,51206.00783,14280.27474,9650.390906,14170.63664,168817.6892,58362.23082,26143.02433,13397.33178,27209.59085,60149.86565,74220.71163,159292.9897,5555.438435,232794.539,12388.18038,6613.117165,14525.1584,19932.07856,11632.04404,11711.0952
aboveground,2007,68612.93537,282386.9942,34390.62462,7211.573204,52695.07079,54976.34416,55238.20554,14520.91769,9748.632185,14765.77619,173069.4223,59622.53423,26695.54608,13283.76823,26938.49117,61283.33709,76975.54386,166504.3203,5770.494364,264796.002,12767.70808,6979.109326,14533.6609,20288.79864,12695.9471,12004.5101
aboveground,2008,69703.20831,289618.3305,35043.73146,7520.168466,54034.66355,55506.91393,58813.84288,14796.92092,9846.382239,15289.8615,179549.989,60543.59043,27033.86524,13049.29469,26371.70928,62278.47322,79944.42664,176712.5076,6033.243206,305030.3405,13169.9571,7265.250237,14671.16369,20423.12878,13596.72716,12071.11216
aboveground,2009,71701.42671,302979.0545,35700.22653,7868.971035,55537.85589,55454.6519,62012.2931,15234.5956,14193.71621,15455.14711,188280.2653,61462.82151,28056.10426,12694.26112,26160.44743,62898.1092,82465.68383,186830.2644,6306.440224,352766.6269,13767.89364,7665.822776,14867.06054,20493.87492,14390.04127,12070.46087
aboveground,2010,72370.38936,304618.3807,35797.1429,7993.598406,56804.61449,55924.74469,65301.68717,15739.56224,15787.33061,15347.96541,193682.9525,62407.14944,29698.74877,12228.11215,25446.60221,64333.75576,86308.82042,198721.4882,6509.926971,395633.3296,14279.78735,8064.845663,14688.48292,20587.29626,15223.35635,12069.33398
aboveground,2011,73600.75579,310724.3064,37144.31011,8314.612511,57992.12385,56632.88849,68176.37412,16210.8939,16237.91662,15247.81877,200991.8831,62902.97106,32165.27009,11687.93904,26818.94858,66400.83268,92913.31762,216843.3639,6752.250278,434987.4579,15305.68065,8323.059416,14761.44473,21063.98854,15824.63552,12062.77022
aboveground,2012,74258.43108,322165.1822,39114.85951,8589.731918,59544.83249,57742.21324,71131.27292,17031.41797,17452.9624,15128.57677,209164.4231,64060.40789,35569.29233,11336.49528,29300.6702,67206.12592,101768.0318,235959.9471,7343.130016,473367.7573,17234.01347,8762.124577,14906.95372,21579.57466,16540.27585,12409.09176
aboveground,2013,75452.33792,329165.2864,41684.97198,8686.506945,60970.68101,59422.54318,74838.80528,17932.68087,17911.33277,15080.84579,215338.5426,65661.88995,40008.14152,11128.61383,32063.49639,68006.38026,108950.7225,258087.4896,7810.846945,537531.5323,18863.81876,9560.013284,15368.50732,22157.95867,17021.58305,12652.9355
aboveground,2014,77781.8724,333873.2181,45037.43937,8889.676132,64036.6445,62599.97402,79440.71056,17923.59049,18899.38262,15416.9762,219718.6327,66523.29024,43293.55376,10888.62848,35383.32154,69045.21168,115567.1993,281491.5473,8251.076799,592618.0536,20279.84919,10239.69069,16100.6863,22707.84367,17425.11754,13315.43219
aboveground,2015,77180.35564,333625.2051,47301.76486,8878.002531,63951.62288,65490.14032,83126.03503,18469.42844,18901.60367,15300.35961,218662.5361,66856.81443,44425.1415,10639.27346,38883.79285,69266.19059,120540.3823,301678.7698,8572.454604,623257.6875,21342.59956,11079.35144,16106.04289,22723.43705,17639.63209,14187.10605
aboveground,2016,76566.91126,333303.4059,48041,8897,67200,66818,86710,20656,18865,15200,217130.4317,66716.03906,45132,10400,40581,69200,123130,319767,8805.740285,646500,22722,12055,16116.37381,22577.56702,18724,15151
aboveground,2017,75948.13656,332605.1553,48751.3498,9163.259764,69383.02337,69667.66753,88192.40133,22192.98442,19903.34338,15319.61481,215642.9902,66070.04365,46217.97348,10065.40198,40954.86054,69590.22616,123120.7452,336613.1379,8792.34489,662856.561,22760.56063,12964.55911,15966.55184,22519.03806,19388.95848,16036.4008
aboveground,2018,75320.96269,336621.0503,48398.32686,9560.932042,69313.36949,69710.55244,88978.47078,23754.48335,21578.99163,15691.17678,214286.9381,64792.67059,46977.06052,9794.649564,41926.38042,69615.44403,124175.5564,351011.7505,8724.525435,670991.1743,22997.71713,13942.88167,15805.56061,22946.05961,20407.25806,17062.0915
aboveground,2019,74614.67537,343041.0297,48021.90389,10146.03368,69782.45267,72264.00494,89474.37001,26148.39166,22809.93674,16337.96342,213061.011,63532.64709,48145.18297,9775.626009,42795.4602,70011.00004,128096.1317,367015.3729,8658.174695,714125.6133,24339.56441,14959.65785,15633.08497,23243.46433,21581.95564,18291.13828
aboveground,2020,73926.60744,351227.7158,47693.16478,10895.19612,75933.58099,76220.69163,92694.55098,28333.40477,26346.76664,17258.91281,212010.9171,62327.10943,49545.99179,9953.271868,44329.52923,70197.82096,131631.8837,386120.6587,8590.928563,737161.9141,25763.25329,16128.55147,15451.15258,23635.82555,22998.97442,19593.41039
aboveground,2021,73343.36097,359675.8786,47794.32652,11818.93356,79946.47178,79051.03583,97835.28652,30823.52176,30341.89286,18403.54751,210975.9301,61504.07048,51084.22866,10275.91026,46042.77321,71310.04068,136178.2411,409784.53,8563.574173,755857.0633,27282.82825,17583.8627,15240.85827,24101.97447,24368.24295,20782.17417
aboveground,2022,72697.28788,366025.0596,49492.00848,12776.06441,83527.45667,82359.66048,103443.0706,33561.43632,33325.68115,19543.07487,209754.2391,62243.15837,52411.46224,10598.06512,48235.83,71595.12533,141963.6422,435788.6072,8613.449967,776016.5355,29191.22145,19303.87749,15012.43044,24473.0352,25869.35725,22130.16429
aboveground,2023,72791.13072,369030.783,50675.32636,13766.54658,87251.82946,86182.29883,110582.0249,36521.4883,36002.9544,20610.70207,210053.9998,62016.16886,53352.58687,10900.01218,50597.96335,72762.99215,148654.463,462763.1659,8653.0061,795479.4308,31316.74804,21237.93826,14769.83536,24743.10696,27501.04332,23489.14296
aboveground,2024,73240.04411,370249.6027,52207.16954,14768.36392,90752.27955,90259.78816,118335.761,39552.05851,38906.13756,21676.50506,211618.7135,61806.0848,54102.80827,11103.8317,52903.19915,73206.72048,154977.9224,490532.484,8712.223664,815499.5641,33542.39339,23368.74658,14487.74802,24962.32636,29217.88304,24843.76257
aboveground,2025,73679.03961,370886.6341,54122.68682,15822.53679,94088.43709,94613.64483,126060.5811,42792.79829,41752.01931,22774.18906,214014.0302,61820.88085,54865.21156,11258.15764,55104.73222,73892.75164,160144.5473,518677.5865,8792.799502,837519.6819,35918.75538,25640.13677,14141.26204,25157.41537,31042.14616,26200.02437
aboveground,2026,74087.66252,372186.4316,56291.73021,17011.59706,97516.90585,99295.53663,133553.5811,46521.90571,45346.63279,23923.63148,214464.0202,61612.62808,55790.99576,11423.8829,57240.47826,74551.15693,164014.7783,548370.4284,8877.602627,863221.1736,38457.7761,27986.43201,13762.64982,25405.81177,33009.03992,27598.95871
aboveground,2027,74483.17404,373121.8425,58579.23354,18338.45957,101120.7886,104574.6068,140960.4473,50479.77099,49147.54848,25177.62051,215681.1854,61618.44525,56860.07614,11565.45705,59209.23767,75203.6393,166771.6695,580050.3607,8949.440928,891245.9921,41209.69605,30387.59987,13772.28698,25670.36992,35085.5006,29113.28918
aboveground,2028,74844.89355,374016.08,61023.41806,19767.55096,104818.6245,110074.3417,148006.794,54559.91075,53080.43584,26443.8627,214905.6977,61413.08377,58013.20742,11687.40105,60893.12002,75773.85536,168731.4861,612442.9209,9003.622521,911509.0718,44061.79455,32656.20764,13812.54941,25968.23801,37163.41027,30786.15859
aboveground,2029,74949.20139,374255.7971,63614.73157,21301.31399,108474.6174,115278.7524,154714.0853,58812.68117,56992.18748,27702.83531,213929.7085,61374.40224,59114.21862,11795.18005,62431.24409,76332.67049,170831.3646,646143.7143,9041.296223,925229.8161,46919.28073,34757.56078,13647.9859,26284.48778,39320.10057,32595.47012
aboveground,2030,74935.10161,373512.7012,66290.55469,22899.81429,112040.6866,120391.0475,161192.5331,63204.90088,61087.00167,28951.5249,214816.1694,61146.45089,60093.613,11878.56484,63802.693,76737.68036,174327.2793,681518.5236,9056.008551,933109.9567,49748.89039,36719.13913,13548.29152,26594.06192,41631.75634,34538.56381
aboveground,2031,74950.0097,373275.4816,68999.24897,24509.47258,115144.799,125399.9677,167455.8262,68089.87381,65605.12405,30201.15935,214034.2593,61014.42691,61019.8408,11960.64359,65047.96265,77082.03025,179148.2242,717392.4497,9068.326916,940059.0243,52506.17552,38574.44419,13507.96984,26863.79647,44041.39903,36492.38346
aboveground,2032,75021.87978,373050.3801,71764.44526,26130.47999,117962.8388,130419.7987,173509.8265,73224.25954,70397.84121,31352.32771,213375.8311,60784.52434,61812.46003,12062.34457,66155.77973,77349.1904,184849.8605,754016.901,9064.800537,944637.9024,55233.99491,40336.88748,13463.2516,27099.96164,46643.88271,38467.94307
aboveground,2033,75217.91053,372845.0366,74789.78002,27898.18312,120487.5859,135959.2494,180252.364,78883.68888,75505.06661,32538.01438,212961.6649,60539.32187,62628.73889,12164.44893,67468.6055,77457.67391,190491.2526,793733.2105,9044.101526,952431.8356,57837.51589,42276.59159,13469.23127,27352.02258,49763.79675,40558.17738
aboveground,2034,75427.60554,372700.9885,78131.0629,29818.4778,122871.5036,142173.1632,187870.6932,85036.8174,81081.07496,33707.05998,212364.6094,60216.261,63527.95767,12265.89581,68803.66277,77450.78613,195956.3105,835483.6571,9015.206705,961960.9145,60350.58296,44429.14355,13464.20267,27617.04487,53363.07931,42766.20059
aboveground,2035,75655.68368,372360.8471,81823.1681,31883.06557,125112.2048,149046.7897,196172.9606,91693.25898,86910.73448,34861.13291,211825.1403,59944.189,64533.94168,12361.59618,70174.6861,77283.38965,201380.9102,879256.8536,8994.262456,972972.82,62740.88252,46749.90578,13437.20576,27913.26291,57381.1669,45072.25406
aboveground,2036,75935.29938,371627.527,85699.75367,33918.80539,126840.8585,156353.1029,204976.4706,98815.09891,93393.14426,35983.84964,211308.1314,59787.50157,65580.21248,12437.59688,71502.07629,77159.62797,206751.3806,925985.8785,8983.507835,985383.925,64983.41057,49234.52978,13432.0717,28268.48191,61765.09933,47544.54063
aboveground,2037,76191.20549,370197.0365,89649.29493,35946.0564,128257.0865,163708.4595,214097.7803,106380.3996,100132.3185,37045.3888,211327.6252,59750.63177,66548.75828,12474.62396,72482.05735,76951.67469,211960.7281,974677.9178,8968.038364,997061.5571,67051.79099,51845.99472,13436.90874,28631.56668,66475.67371,50124.68573
aboveground,2038,76335.08519,368473.2051,93329.47134,37821.00597,129570.9831,170518.1831,222719.6188,114146.9872,107128.5137,38041.61832,211843.9969,59242.71614,67326.70139,12501.754,73148.98153,76756.92882,216401.6213,1022924.539,8946.168903,1003634.797,69088.71373,54394.14377,13402.79551,28973.79422,71221.41179,52826.08981
aboveground,2039,76369.62411,366221.6051,96641.05543,39551.55542,130885.2134,176848.9763,230754.6899,122195.9281,114176.4686,38968.6361,211252.7732,58980.60741,67894.08593,12538.46654,73660.06939,76446.97108,220219.4738,1072909.875,8923.838935,1005566.495,71134.09475,56857.83313,13364.20674,29280.78263,76046.95817,55701.8651
aboveground,2040,76415.61786,363750.369,99693.81637,41163.18663,132231.9989,182859.8008,238568.5301,130425.2548,120969.7712,39837.65501,211754.5241,58462.60028,68344.91305,12582.05945,74024.02867,76128.46708,223513.8601,1125964.564,8876.680522,1004336.961,73194.74572,59258.99051,13331.20163,29598.16017,80975.99516,58820.71128
aboveground,2041,76459.61129,362044.1392,102667.903,42743.45172,133064.6557,188362.6353,246299.4732,140142.8216,128757.7539,40729.52193,213096.8968,57811.24654,68759.35996,12655.30019,74424.10415,75872.72954,226634.1357,1176288.166,8814.565479,1002500.437,75171.12134,61643.59285,13277.88677,29853.43493,85995.26203,61980.93828
aboveground,2042,76601.80728,360522.754,105678.0768,44316.71863,133954.8406,193899.0522,254357.5633,150647.7264,136471.4611,41639.70658,215767.2145,57313.97966,69168.18899,12736.38348,74779.10416,75506.75803,229870.6834,1230405.478,8745.04043,1000525.063,77120.07073,63834.46313,13237.34437,30157.12272,91195.71039,65375.74855
aboveground,2043,76832.40269,359475.0744,108760.7321,45867.70337,134861.8668,199385.2303,262625.2834,162113.6235,143763.997,42536.7638,219532.7428,56988.67595,69518.398,12809.30969,75041.22178,74977.31623,232882.0004,1287857.176,8664.179904,999285.645,78994.31976,65664.40159,13220.57392,30505.06971,96533.34481,69076.89298
aboveground,2044,77141.61931,358803.547,111843.289,47398.70801,135638.8764,204639.6959,270911.5647,174588.6555,151301.7126,43407.98166,224166.7583,56749.80716,69827.03424,12869.93165,75190.51296,74457.0722,235456.6023,1346112.149,8576.659129,999077.1639,80765.91737,67309.97156,13197.43253,30879.10813,101981.926,73028.5721
aboveground,2045,77443.56117,358952.0905,114954.6071,48909.7676,136364.7145,209610.2877,279088.9283,188313.0298,159409.6347,44293.65917,229212.9884,56598.33704,70115.50343,12934.59848,75260.97339,73897.32124,238881.7654,1403654.33,8497.333903,999752.2213,82447.49431,68767.74761,13178.75,31258.01765,107601.006,77221.78612
aboveground,2046,77803.42869,360179.4555,117867.0328,50388.26111,136919.3772,214142.574,286640.351,202999.7805,168041.8139,45142.15281,234137.3755,56581.26126,70272.84422,13009.4234,75154.58159,73392.01587,242610.2556,1459878.739,8422.126834,1000990.723,83889.91493,70061.10822,13167.23028,31611.18326,113380.0785,81707.03309
aboveground,2047,78044.10873,361701.8885,120632.5072,51818.35663,137312.7309,218201.5169,293160.1245,218748.1405,177272.0375,45935.71078,238574.7518,56581.11638,70351.64406,13074.04201,74729.85772,72967.66359,246110.6373,1514559.203,8335.743966,1000758.37,84979.03939,71173.00806,13134.95653,31915.17683,119287.8066,86453.11593
aboveground,2048,78243.83229,363475.0482,123278.5424,53215.43226,137503.2817,221958.8094,299455.7794,235506.3335,187201.9928,46691.09148,242356.2772,56589.62891,70359.20335,13134.20527,74059.90066,72638.80034,249893.6972,1568817.99,8244.226481,998134.5149,85991.13467,72142.50311,13069.72827,32169.00327,125300.5429,91469.93814
aboveground,2049,78409.23591,365452.7929,125805.1368,54575.15309,137490.7146,225453.2356,305435.0722,253447.9938,197575.9194,47411.93134,245400.7511,56630.67492,70326.71939,13193.5641,73306.25133,72241.04842,254071.9902,1623868.394,8142.075482,993592.6135,86911.61227,73007.89906,13005.74971,32387.69526,131423.0544,96781.87247
aboveground,2050,78587.9298,366943.8112,128281.7504,55901.87355,137288.0135,228688.5995,311207.0286,272774.2765,208633.4371,48086.6933,247576.1304,56668.70917,70257.82807,13248.16752,72554.46249,71835.60347,257227.8497,1680666.616,8024.998738,987370.3415,87745.84603,73808.69993,12944.89205,32590.309,137654.8983,102413.5306
underground,1971,374.2311934,6800.246374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
underground,1972,593.577505,8508.388841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
underground,1973,913.8748295,10405.60855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
underground,1974,1062.956345,9854.734019,0,0,0,0,0,0,0,0,178.9079478,0,0,0,0,0,0,0,0,0,0,0,0,8.237384645,0,0
underground,1975,1306.274213,9891.180391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722038892,0,0
underground,1976,1658.826582,11626.42801,0,0,0,0,0,0,0,0,612.8451394,0,0,0,0,0,0,0,0,0,0,0,0,11.14774538,0,0
underground,1977,1888.521984,13308.2538,0,0,0,0,0,0,0,0,1050.864885,0,0,0,0,0,0,0,0,0,0,0,0,19.12115249,0,0
underground,1978,2227.831918,15570.15471,0,0,0,0,0,0,0,0,1511.13918,0,0,0,0,0,0,0,0,0,0,0,50.86859502,12.30601459,0,0
underground,1979,2540.259561,16828.18092,0,0,0,0,0,0,0,0,2149.815769,0,0,0,0,0,0,0,0,0,0,0,109.6484532,36.16469184,0,0
