flow,sector,category,technologies,materials,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
stock,electricity,storage,Compressed Air,Nd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Compressed Air,Ni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Compressed Air,Pb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Compressed Air,Plastics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Compressed Air,Pt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Compressed Air,Steel,2.778558412661254,4.195300739413876,5.797903215396541,8.115720749227593,10.602922973489207,13.382024879467071,17.71878311778459,22.221848732994083,26.812104436858768,30.528141614914695,37.727959868151714,41.52102695651545,45.66169754398803,50.347210488706565,56.48324232096894,58.651577402972556,60.80819490546436,63.57343462345823,65.8867621291148,69.20938951624093,73.8044575212907,79.55401970253662,86.0258279564906,94.60902957292308,104.67338853634882,116.04456725415773,129.49709477799635,143.63122093397243,159.0608056182248,174.91886091195664,190.43427933979564,210.82123538501426,235.48491887913224,266.3465377174306,302.9641222046087,342.6264698293545,381.73632908221066,420.2629023939148,457.67278125640706,494.317449875717,531.8127677520995,572.7246605472894,616.5068620882215,660.0275012517762,701.5839776255249,741.2834684479088,779.2598257208406,817.7263285111553,867.0366411366588,908.9241983124186,940.3458780500952
stock,electricity,storage,Hydrogen FC,Aluminium,8.856032000634527e-74,9.976720572562206e-70,5.208657610382682e-66,2.178287156369917e-62,4.346950951331182e-59,5.951656936598613e-56,7.672780029126893e-53,4.540320222732355e-50,1.8554659426420425e-47,4.32499851738488e-45,1.7566221148744017e-42,1.4592041452341632e-40,1.872212908518905e-38,1.9235161260116985e-36,1.7800912713936987e-34,3.648406825839996e-33,1.5768478072805647e-31,7.298201032133592e-30,1.8438433177000337e-28,2.368564358338294e-26,3.0806241501926413e-24,3.693244211414429e-22,4.055546236101682e-20,5.328159346915394e-18,6.315854233970424e-16,7.339224585136128e-14,9.083625779074622e-12,1.0181079392119006e-09,1.2053594344402935e-07,1.3692478347363966e-05,0.001507806230782313,0.003910286828305799,0.007411081187511621,0.012608272237478227,0.019824586771864775,0.02885287575423784,0.0389957313536763,0.05019479211681904,0.06214069365194686,0.07470277447349302,0.08823781138192946,0.10368288974011808,0.1208050580778878,0.13803920215064178,0.1543387800900399,0.16962407059046508,0.1839075599154918,0.19855261557462534,0.22060041655486298,0.23750920327582892,0.24630672608900664
stock,electricity,storage,Hydrogen FC,Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Concrete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Cu,3.321012282032483e-73,3.741270532165116e-69,1.9532467696304013e-65,8.168577529507333e-62,1.6301067450670113e-58,2.2318715406032445e-55,2.877292755066631e-52,1.7026202279953656e-49,6.957997875307699e-47,1.6218745816386326e-44,6.58733348972743e-42,5.4720160089396164e-40,7.020799002674732e-38,7.213186084597136e-36,6.6753428341425625e-34,1.3681526757804902e-32,5.913179779047251e-31,2.736825619275226e-29,6.914413028076903e-28,8.882117097434006e-26,1.1552341543461693e-23,1.3849666967976057e-21,1.5208299675835957e-19,1.9980599246326543e-17,2.3684455387062512e-15,2.7522094529565256e-13,3.4063599561894394e-11,3.8179050960015125e-09,4.52009826269048e-07,5.1346798159493406e-05,0.005654273845210119,0.014663576850380573,0.027791556811337766,0.0472810249024329,0.07434220670257786,0.1081982932592335,0.14623400498453393,0.18823048640980472,0.23302762096766053,0.2801354280456502,0.3308918207590683,0.3888108695168229,0.45301900623164815,0.5176470519882944,0.578770474447482,0.6360903186877799,0.6896534082015653,0.7445723715833004,0.8272516322746921,0.8906595878586061,0.9236503012073505
stock,electricity,storage,Hydrogen FC,Electrolyte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Glass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Graphite & carbon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Li,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Mn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Nd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Ni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Pb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Plastics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stock,electricity,storage,Hydrogen FC,Pt,5.898898935317828e-76,6.645376434867667e-72,3.46942567846639e-68,1.450931499186808e-64,2.895452990328974e-61,3.964328805966717e-58,5.110748689876188e-55,3.024253991625021e-52,1.2359040790260716e-49,2.8808307318249177e-47,1.1700653658936554e-44,9.719587483555197e-43,1.247059036367435e-40,1.2812315071788473e-38,1.1856978954954644e-36,2.430160950074689e-35,1.0503198103686974e-33,4.861246017980029e-32,1.2281623850155822e-30,1.577672909338227e-28,2.0519675762670826e-26,2.460026606161806e-24,2.701351730951102e-22,3.549024382078904e-20,4.206916349638453e-18,4.888571324969918e-16,6.050496478916251e-14,6.781497445159867e-12,8.028757669332834e-10,9.120399061265875e-08,1.0043320268930934e-05,2.6045961449357573e-05,4.9364341641306144e-05,8.398222101334856e-05,0.00013204924484610053,0.0001921856177296293,0.0002597459879861088,0.00033434161682702657,0.00041391186436218473,0.0004975864097774292,0.0005877417014508812,0.000690619554959644,0.0008046683079121691,0.0009194629180881466,0.0010280324929789744,0.0011298460183281616,0.0012249866636713429,0.00132253565991384,0.0014693934735702328,0.0015820209166267569,0.0016406201831519565
stock,electricity,storage,Hydrogen FC,Steel,1.8066306878130138e-71,2.0352511766934532e-67,1.0625662464356412e-63,4.443706191762712e-60,8.86778072451658e-57,1.21413812238075e-53,1.5652472642901788e-50,9.262254073041487e-48,3.7851508575497885e-45,8.82299775530787e-43,3.5835094310812197e-40,2.9767767193875447e-38,3.819314670958242e-36,3.923973243894049e-34,3.6313865146123205e-32,7.442750582559712e-31,3.2167698111745935e-29,1.4888331421494925e-27,3.7614407005724076e-26,4.831871718087181e-24,6.284473821861918e-22,7.534218857216204e-20,8.273315052905065e-18,1.0869446028430565e-15,1.28843437761146e-13,1.4972019477017075e-11,1.8530598227185477e-09,2.0769403795678455e-07,2.4589334635971807e-05,0.0027932658297520328,0.30759249826692375,0.7976985834809664,1.5118606958819578,2.572087763785966,4.044216058918561,5.88598717411221,7.955129899284009,10.239738496895972,12.676702625459214,15.239367339562161,18.00051511293414,21.151311376495627,24.64423402613135,28.15999972772289,31.485113921258645,34.603313458955235,37.51714553880702,40.504737157336024,45.00248895484955,48.4518817508098,50.24657656332663
